# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_3	cds	236594	237781	-	JPEOAD_00217	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDJ6
contig_3	cds	237920	238399	+	JPEOAD_00218	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDS1
contig_3	cds	238606	239031	-	JPEOAD_00219	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDJ5
contig_3	cds	239064	240539	-	JPEOAD_00220	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDM5
contig_3	cds	240572	241453	-	JPEOAD_00221	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDK4
contig_3	cds	241470	243008	-	JPEOAD_00222	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002FE676F
contig_3	cds	243008	243589	-	JPEOAD_00223	346.0	1.6e-119	1.0	0.846	0.964	UniRef:UniRef90_G2I6S9
contig_3	cds	243910	245334	-	JPEOAD_00224	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDM2
contig_3	tRNA	245434	245507	-	JPEOAD_00225	73.8	-	-	-	-	-
contig_3	tRNA	245733	245809	+	JPEOAD_00226	75.7	-	-	-	-	-
contig_3	cds	245863	246138	+	JPEOAD_00227	168.0	6.6e-53	1.0	1.0	0.934	UniRef:UniRef90_A0A347WBA4
contig_3	cds	246147	246677	+	JPEOAD_00228	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDN6
contig_3	cds	246854	247501	-	JPEOAD_00229	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDK7
contig_3	cds	247505	249169	-	JPEOAD_00230	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDT0
contig_3	cds	249166	250653	-	JPEOAD_00231	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDK6
contig_3	tRNA	250749	250823	+	JPEOAD_00232	81.4	-	-	-	-	-
contig_3	cds	250965	252314	-	JPEOAD_00233	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDN5
contig_3	cds	252333	253745	-	JPEOAD_00234	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JS41
contig_3	cds	253775	254899	-	JPEOAD_00235	642.0	6.5e-231	1.0	0.997	0.928	UniRef:UniRef90_A0A318QRX5
contig_3	cds	254907	257684	-	JPEOAD_00236	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDW0
contig_3	cds	257681	258667	-	JPEOAD_00237	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDN3
contig_3	cds	258808	259317	-	JPEOAD_00238	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JPQ8
contig_3	cds	259547	261730	+	JPEOAD_00239	1325.0	0.0	0.999	0.989	0.955	UniRef:UniRef90_G2I6U2
contig_3	cds	261711	262313	-	JPEOAD_00240	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDL6
contig_3	cds	262449	263066	-	JPEOAD_00241	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDU1
contig_3	cds	263063	263716	-	JPEOAD_00242	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDL9
contig_3	cds	263846	264700	+	JPEOAD_00243	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDP4
contig_3	cds	264806	264982	+	JPEOAD_00244	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDM4
contig_3	cds	265156	266430	-	JPEOAD_00245	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDQ0
contig_3	cds	266855	267193	+	JPEOAD_00246	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDX0
contig_3	cds	267190	268569	+	JPEOAD_00247	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDP2
contig_3	cds	268810	271008	-	JPEOAD_00248	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDP1
contig_3	cds	271437	272135	-	JPEOAD_00249	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDQ6
contig_3	cds	272357	273955	+	JPEOAD_00250	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JQN6
contig_3	cds	274067	274480	+	JPEOAD_00251	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_G2I6V4
contig_3	tRNA	274577	274651	+	JPEOAD_00252	81.1	-	-	-	-	-
contig_3	cds	274885	275352	-	JPEOAD_00253	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD61
contig_3	cds	275349	277082	-	JPEOAD_00254	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD83
contig_3	cds	277206	279479	-	JPEOAD_00255	1398.0	0.0	0.984	0.991	0.950	UniRef:UniRef90_G2I6V9
contig_3	cds	279599	280720	-	JPEOAD_00256	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD91
contig_3	cds	280964	282151	+	JPEOAD_00257	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD86
contig_3	cds	282142	282867	-	JPEOAD_00258	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD87
contig_3	cds	282986	283225	+	JPEOAD_00259	-	-	-	-	-	-
contig_3	cds	283111	283728	-	JPEOAD_00260	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD66
contig_3	cds	283779	284909	-	JPEOAD_00261	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDD6
contig_3	cds	285070	285903	-	JPEOAD_00262	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD69
contig_3	cds	286107	287138	+	JPEOAD_00263	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD96
contig_3	cds	287220	288518	+	JPEOAD_00264	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD68
contig_3	cds	288597	288995	+	JPEOAD_00265	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDA1
contig_3	cds	289125	290183	+	JPEOAD_00266	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JHF9
contig_3	cds	290319	292670	-	JPEOAD_00267	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JJL2
contig_3	cds	292959	293336	+	JPEOAD_00268	251.0	8.9e-85	1.0	1.0	0.992	UniRef:UniRef90_UPI0011B52B33
contig_3	cds	293459	294697	+	JPEOAD_00269	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDA9
contig_3	cds	294925	295860	+	JPEOAD_00270	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD76
contig_3	cds	296080	297837	-	JPEOAD_00271	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDE6
contig_3	cds	297853	298899	-	JPEOAD_00272	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CD78
contig_3	cds	298934	300076	-	JPEOAD_00273	739.0	2.7e-269	0.974	1.0	1.0	UniRef:UniRef90_A0A858JQI8
contig_3	cds	300416	301753	+	JPEOAD_00274	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JN39
contig_3	cds	301850	302776	+	JPEOAD_00275	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDB0
contig_3	cds	302927	303355	-	JPEOAD_00276	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDI4
contig_3	cds	303631	304578	+	JPEOAD_00277	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDA5
contig_3	cds	304649	304879	-	JPEOAD_00278	-	-	-	-	-	-
contig_3	cds	304891	305736	-	JPEOAD_00279	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6S6PR21
contig_3	cds	305733	306959	-	JPEOAD_00280	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6S6PX27
contig_3	cds	307088	307684	-	JPEOAD_00281	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDU8
contig_3	cds	307931	308455	+	JPEOAD_00282	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDN1
contig_3	cds	308506	309540	-	JPEOAD_00283	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDQ7
contig_3	cds	309911	311050	+	JPEOAD_00284	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDN4
contig_3	cds	311125	311802	+	JPEOAD_00285	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDQ9
contig_3	cds	311910	313301	-	JPEOAD_00286	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000207FE3A
contig_3	cds	313294	313503	-	JPEOAD_00287	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDQ2
contig_3	tRNA	314000	314074	-	JPEOAD_00288	86.9	-	-	-	-	-
contig_3	cds	314305	315282	+	JPEOAD_00289	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDQ1
contig_3	cds	315315	316046	+	JPEOAD_00290	483.0	1.7e-172	1.0	0.953	0.996	UniRef:UniRef90_UPI001A4AAA59
contig_3	cds	316093	316287	+	JPEOAD_00291	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_G2I6Y8
contig_3	cds	316405	317262	-	JPEOAD_00292	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDW1
contig_3	cds	317687	319084	+	JPEOAD_00293	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDP3
contig_3	cds	319190	321253	+	JPEOAD_00294	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDR7
contig_3	cds	321253	321447	+	JPEOAD_00295	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDP5
contig_3	cds	321460	322410	+	JPEOAD_00296	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDR9
contig_3	cds	322728	322955	-	JPEOAD_00297	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDY9
contig_3	cds	323167	323664	+	JPEOAD_00298	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000207FE28
contig_3	cds	323806	324648	-	JPEOAD_00299	-	-	-	-	-	-
contig_3	cds	324766	325083	+	JPEOAD_00300	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDS5
contig_3	cds	325169	325504	+	JPEOAD_00301	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000207FE24
contig_3	cds	325579	326295	-	JPEOAD_00302	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDX1
contig_3	cds	326431	326685	-	JPEOAD_00303	146.0	1.6e-44	0.905	1.0	0.961	UniRef:UniRef90_G2I701
contig_3	cds	326841	327299	-	JPEOAD_00304	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JR70
contig_3	cds	327514	330057	+	JPEOAD_00305	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDQ4
contig_3	cds	330165	331565	-	JPEOAD_00306	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDT1
contig_3	cds	331839	332018	+	JPEOAD_00307	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDZ9
contig_3	cds	332064	332588	-	JPEOAD_00308	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000207FE1C
contig_3	cds	332720	333331	-	JPEOAD_00309	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000207FE1A
contig_3	cds	333687	334604	+	JPEOAD_00310	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDT3
contig_3	cds	334782	335258	-	JPEOAD_00311	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDQ5
contig_3	cds	335706	335879	+	JPEOAD_00312	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDY1
contig_3	cds	335914	336105	-	JPEOAD_00313	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDR5
contig_3	cds	336330	336449	+	JPEOAD_00314	-	-	-	-	-	-
contig_3	cds	336462	336638	-	JPEOAD_00315	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDR4
contig_3	cds	336856	337017	+	JPEOAD_00316	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDU0
contig_3	cds	337039	337518	-	JPEOAD_00317	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE07
contig_3	cds	337755	337931	+	JPEOAD_00318	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDT2
contig_3	cds	337871	338422	-	JPEOAD_00319	-	-	-	-	-	-
contig_3	cds	338484	338816	-	JPEOAD_00320	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDU4
contig_3	cds	338820	339005	-	JPEOAD_00321	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDR3
contig_3	cds	339172	339273	+	JPEOAD_00322	50.1	1.4e-07	1.0	1.0	0.788	UniRef:UniRef90_A0A4P5NQD2
contig_3	cds	339343	340395	-	JPEOAD_00323	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDS4
contig_3	cds	340489	341148	+	JPEOAD_00324	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JPR7
contig_3	cds	341332	341727	+	JPEOAD_00325	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDS6
contig_3	cds	341748	343514	-	JPEOAD_00326	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0007DD0ABF
contig_3	cds	343638	344858	+	JPEOAD_00327	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE17
contig_3	cds	345009	346268	-	JPEOAD_00328	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDU2
contig_3	cds	347017	347505	+	JPEOAD_00329	309.0	2.3e-106	0.969	1.0	0.987	UniRef:UniRef90_UPI000A01B906
contig_3	cds	347585	348328	-	JPEOAD_00330	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000207FCDF
contig_3	cds	348521	349165	-	JPEOAD_00331	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004DB06D8
contig_3	cds	349179	349805	-	JPEOAD_00332	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JN46
contig_3	cds	349963	350193	-	JPEOAD_00333	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003149169
contig_3	cds	350380	351249	-	JPEOAD_00334	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDV7
contig_3	cds	351311	351814	-	JPEOAD_00335	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000207FCD9
contig_3	cds	351973	352410	-	JPEOAD_00336	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDW5
contig_3	cds	352912	353142	-	JPEOAD_00337	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00031DC803
contig_3	cds	353377	353724	-	JPEOAD_00338	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDV0
contig_3	cds	353739	355886	-	JPEOAD_00339	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JJ38
contig_3	cds	356146	356976	-	JPEOAD_00340	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDW3
contig_3	tRNA	357096	357181	+	JPEOAD_00341	80.1	-	-	-	-	-
contig_3	cds	357638	358468	+	JPEOAD_00342	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C549
contig_3	cds	358488	359513	+	JPEOAD_00343	661.0	3.0e-240	0.921	1.0	1.0	UniRef:UniRef90_A0A858JNB9
contig_3	cds	359647	360090	+	JPEOAD_00344	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE08
contig_3	cds	360322	362868	+	JPEOAD_00345	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDU6
contig_3	cds	363316	365727	+	JPEOAD_00346	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001CD5826D
contig_3	cds	365743	366849	+	JPEOAD_00347	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDU5
contig_3	cds	366997	367869	+	JPEOAD_00348	581.0	8.8e-210	0.976	1.0	0.996	UniRef:UniRef90_A0A858JR94
contig_3	cds	367950	368888	+	JPEOAD_00349	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE39
contig_3	ncRNA-region	368919	369148	+	-	84.8	1.5e-14	-	-	-	RFAM:RF00174
contig_3	cds	369301	370887	+	JPEOAD_00350	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDV9
contig_3	cds	371045	371677	+	JPEOAD_00351	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JSD1
contig_3	cds	371698	372219	+	JPEOAD_00352	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDX4
contig_3	cds	372315	373295	-	JPEOAD_00353	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JS55
contig_3	cds	373479	374213	-	JPEOAD_00354	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE19
contig_3	cds	374219	374929	-	JPEOAD_00355	418.0	6.0e-147	0.983	0.971	0.948	UniRef:UniRef90_G2I7C0
contig_3	cds	375191	376573	-	JPEOAD_00356	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JNC7
contig_3	cds	376570	377400	-	JPEOAD_00357	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDV5
contig_3	cds	377509	378432	+	JPEOAD_00358	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDY7
contig_3	cds	378728	379723	+	JPEOAD_00359	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE49
contig_3	cds	379815	381905	+	JPEOAD_00360	1296.0	0.0	1.0	1.0	0.945	UniRef:UniRef90_A0A0M0EJB1
contig_3	cds	382021	382857	-	JPEOAD_00361	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDW8
contig_3	cds	383014	383223	+	JPEOAD_00362	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDY4
contig_3	cds	383350	383688	-	JPEOAD_00363	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDV2
contig_3	cds	383958	384497	+	JPEOAD_00364	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE28
contig_3	cds	384576	385709	+	JPEOAD_00365	686.0	2.4e-248	1.0	1.0	0.889	UniRef:UniRef90_A0A858JLV4
contig_3	cds	385718	386404	-	JPEOAD_00366	409.0	1.2e-143	0.987	1.0	0.889	UniRef:UniRef90_A0A858JQW7
contig_3	cds	386702	387346	+	JPEOAD_00367	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDW7
contig_3	cds	387557	387664	+	JPEOAD_00368	-	-	-	-	-	-
contig_3	cds	387944	388579	-	JPEOAD_00369	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE59
contig_3	cds	388847	390244	-	JPEOAD_00370	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDX9
contig_3	cds	390445	390768	-	JPEOAD_00371	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JJN3
contig_3	cds	391007	391360	+	JPEOAD_00372	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDZ3
contig_3	cds	391463	392227	+	JPEOAD_00373	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDW2
contig_3	cds	392259	392573	+	JPEOAD_00374	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE37
contig_3	cds	392642	393847	+	JPEOAD_00375	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDX6
contig_3	cds	393949	395403	-	JPEOAD_00376	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDZ6
contig_3	cds	395523	396152	-	JPEOAD_00377	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDX3
contig_3	cds	396285	396470	+	JPEOAD_00378	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE04
contig_3	cds	396481	397209	+	JPEOAD_00379	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE68
contig_3	cds	397206	398069	+	JPEOAD_00380	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDZ1
contig_3	cds	398083	398982	+	JPEOAD_00381	594.0	1.4e-214	0.997	1.0	0.997	UniRef:UniRef90_A0A858JSQ4
contig_3	cds	398954	400729	-	JPEOAD_00382	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004D6E89B
contig_3	cds	401112	401561	+	JPEOAD_00383	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDX2
contig_3	cds	402055	402537	+	JPEOAD_00384	315.0	8.4e-109	1.0	1.0	0.994	UniRef:UniRef90_UPI00068EB520
contig_3	cds	402569	403222	+	JPEOAD_00385	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDY6
contig_3	cds	403244	404410	+	JPEOAD_00386	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C590
contig_3	cds	404745	405053	+	JPEOAD_00387	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDY3
contig_3	cds	405050	407446	+	JPEOAD_00388	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE16
contig_3	cds	407468	409687	+	JPEOAD_00389	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE78
contig_3	cds	409689	412379	+	JPEOAD_00390	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE01
contig_3	cds	412401	414077	-	JPEOAD_00391	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDZ8
contig_3	cds	414092	414721	-	JPEOAD_00392	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE15
contig_3	cds	414721	417495	-	JPEOAD_00393	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDY2
contig_3	cds	417510	417725	-	JPEOAD_00394	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE58
contig_3	cds	417800	418885	+	JPEOAD_00395	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDZ7
contig_3	tRNA	418943	419019	+	JPEOAD_00396	88.4	-	-	-	-	-
contig_3	cds	419154	420176	-	JPEOAD_00397	678.0	1.8e-246	0.988	1.0	0.997	UniRef:UniRef90_A0A858JRC7
contig_3	cds	420946	421494	+	JPEOAD_00398	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDZ4
contig_3	cds	421632	423374	+	JPEOAD_00399	1019.0	0.0	0.991	1.0	0.990	UniRef:UniRef90_UPI000691767B
contig_3	cds	423466	424911	+	JPEOAD_00400	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE88
contig_3	cds	425019	425270	+	JPEOAD_00401	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE11
contig_3	cds	425391	425954	-	JPEOAD_00402	367.0	2.5e-128	1.0	0.995	1.0	UniRef:UniRef90_UPI001CC31398
contig_3	cds	426267	426431	-	JPEOAD_00403	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE25
contig_3	cds	426998	427801	+	JPEOAD_00404	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CDZ2
contig_3	cds	427902	428519	+	JPEOAD_00405	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE69
contig_3	cds	428735	428986	+	JPEOAD_00406	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE09
contig_3	cds	428983	430452	+	JPEOAD_00407	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE22
contig_3	cds	430461	430985	-	JPEOAD_00408	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE06
contig_3	cds	431156	432412	+	JPEOAD_00409	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE36
contig_3	cds	432409	433254	+	JPEOAD_00410	567.0	1.7e-204	1.0	1.0	0.996	UniRef:UniRef90_A0A181CE98
contig_3	cds	433487	435589	+	JPEOAD_00411	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CE21
contig_3	cds	436842	438104	+	JPEOAD_00412	856.0	0.0	1.0	0.963	1.0	UniRef:UniRef90_A0A858JQZ7
contig_3	cds	438186	438554	-	JPEOAD_00413	241.0	1.5e-80	1.0	0.891	0.967	UniRef:UniRef90_UPI002231787B
contig_3	cds	439130	439321	+	JPEOAD_00414	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A318PQ09
contig_3	cds	439343	440509	+	JPEOAD_00415	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C590
contig_3	cds	441090	442700	+	JPEOAD_00416	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00187B7F09
contig_3	cds	442612	443169	-	JPEOAD_00417	378.0	4.9e-133	0.984	1.0	1.0	UniRef:UniRef90_UPI001F5B9DFB
contig_3	cds	443228	444001	-	JPEOAD_00418	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5C5
contig_3	cds	444103	444339	+	JPEOAD_00419	-	-	-	-	-	-
contig_3	cds	444463	445308	-	JPEOAD_00420	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6S6PR21
contig_3	cds	445305	446531	-	JPEOAD_00421	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6S6PX27
contig_3	cds	446660	448726	-	JPEOAD_00422	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C622
contig_3	cds	449368	449607	-	JPEOAD_00423	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C624
contig_3	cds	449628	449924	-	JPEOAD_00424	191.0	3.1e-61	1.0	0.817	0.959	UniRef:UniRef90_UPI0006629257
contig_3	cds	450073	450423	-	JPEOAD_00425	206.0	3.8e-67	0.853	1.0	1.0	UniRef:UniRef90_A0A858JKQ2
contig_3	cds	450426	451439	-	JPEOAD_00426	627.0	1.7e-226	0.953	1.0	1.0	UniRef:UniRef90_A0A858JRD8
contig_3	cds	451485	452366	+	JPEOAD_00427	557.0	4.0e-199	1.0	0.803	0.962	UniRef:UniRef90_UPI00187B4089
contig_3	cds	452417	453529	-	JPEOAD_00428	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5T0
contig_3	cds	454008	455543	+	JPEOAD_00429	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5W1
contig_3	cds	455992	456822	-	JPEOAD_00430	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C549
contig_3	cds	456981	457880	+	JPEOAD_00431	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JIK9
contig_3	cds	458145	458399	+	JPEOAD_00432	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JM77
contig_3	cds	458386	458685	+	JPEOAD_00433	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JSH1
contig_3	cds	458712	458984	-	JPEOAD_00434	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JS06
contig_3	cds	458981	459385	-	JPEOAD_00435	207.0	2.8e-67	0.813	0.982	0.908	UniRef:UniRef90_A0A829WNN0
