# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_3	cds	105536	106204	-	JPEOAD_00101		Isochorismatase family protein	EC:3.5.1.107, KEGG:K13995, RefSeq:WP_007397793.1, SO:0001217, UniParc:UPI00020804E0, UniRef:UniRef100_A0A181C534, UniRef:UniRef50_A0A813FRA0, UniRef:UniRef90_A0A181C534
contig_3	cds	106220	107257	-	JPEOAD_00102		Leucyl aminopeptidase	EC:1.13.11.9, KEGG:K18028, RefSeq:WP_007397792.1, SO:0001217, UniParc:UPI00020804DF, UniRef:UniRef100_A0A181C542, UniRef:UniRef50_A0A3P4B014, UniRef:UniRef90_A0A181C542
contig_3	cds	107300	108619	-	JPEOAD_00103		Amidase	SO:0001217, UniRef:UniRef50_A0A858JQR5, UniRef:UniRef90_A0A858JQR5
contig_3	cds	108580	110025	-	JPEOAD_00104		Amidase	RefSeq:WP_007397790.1, SO:0001217, UniParc:UPI00020804DD, UniRef:UniRef100_A0A181C565, UniRef:UniRef50_A0A181C565, UniRef:UniRef90_A0A181C565
contig_3	cds	110067	110897	-	JPEOAD_00105	tnp	IS5 family IS1032 transposase	COG:COG3293, COG:X, GO:0004803, IS:IS1032, RefSeq:WP_039998273.1, SO:0001217, UniParc:UPI00030568FB, UniRef:UniRef100_A0A181C549, UniRef:UniRef50_A0A918PLV0, UniRef:UniRef90_Q44566
contig_3	cds	110974	112446	-	JPEOAD_00106		4-hydroxyphenylacetate 3-monooxygenase	RefSeq:WP_007397789.1, SO:0001217, UniParc:UPI00020804DC, UniRef:UniRef100_A0A181CDB9, UniRef:UniRef50_A0A2C9D0J7, UniRef:UniRef90_A0A181CDB9
contig_3	cds	112443	113906	-	JPEOAD_00107		Permease for cytosine/purines, uracil, thiamine, allantoin	RefSeq:WP_039998667.1, SO:0001217, UniParc:UPI0002E367EE, UniRef:UniRef100_A0A181CD85, UniRef:UniRef50_A0A181CD85, UniRef:UniRef90_A0A181CD85
contig_3	cds	114096	114971	-	JPEOAD_00108		Oxidoreductase	RefSeq:WP_007397786.1, SO:0001217, UniParc:UPI00020804D9, UniRef:UniRef100_A0A181CDF5, UniRef:UniRef50_A0A1N6YMH3, UniRef:UniRef90_A0A181CDF5
contig_3	cds	115033	116220	-	JPEOAD_00109	ppaT	pyridoxamine--pyruvate transaminase	EC:2.6.1.30, GO:0008483, GO:0030170, GO:0047300, KEGG:K18608, RefSeq:WP_223846531.1, SO:0001217, UniParc:UPI0002E2DCB5, UniRef:UniRef100_A0A858JMZ9, UniRef:UniRef50_A0A2S6R093, UniRef:UniRef90_A0A858JMZ9
contig_3	cds	116316	117779	-	JPEOAD_00110		MFS transporter	RefSeq:WP_157771995.1, SO:0001217, UniParc:UPI0007DD2FA9, UniRef:UniRef100_A0A181CDB3, UniRef:UniRef50_A0A181CDB3, UniRef:UniRef90_A0A181CDB3
contig_3	cds	118073	118531	+	JPEOAD_00111		GNAT family N-acetyltransferase	SO:0001217, UniRef:UniRef50_A0A858JMX3, UniRef:UniRef90_A0A858JMX3
contig_3	cds	118959	122141	-	JPEOAD_00112		Type I restriction enzyme endonuclease subunit	EC:3.1.21.3, KEGG:K01153, RefSeq:WP_007397780.1, SO:0001217, UniParc:UPI00020804D3, UniRef:UniRef100_A0A181CDC0, UniRef:UniRef50_A0A1U9JNT9, UniRef:UniRef90_A0A181CDC0
contig_3	cds	122138	123409	-	JPEOAD_00113		Restriction endonuclease subunit S	EC:3.1.21.3, KEGG:K01154, RefSeq:WP_007397779.1, SO:0001217, UniParc:UPI00020804D2, UniRef:UniRef100_A0A181CDJ3, UniRef:UniRef50_A0A511BAK1, UniRef:UniRef90_A0A181CDJ3
contig_3	cds	123478	123570	-	JPEOAD_00114		hypothetical protein	
contig_3	cds	123567	125069	-	JPEOAD_00115		site-specific DNA-methyltransferase (adenine-specific)	EC:2.1.1.72, KEGG:K03427, SO:0001217, UniRef:UniRef50_A0A2U1RDL5, UniRef:UniRef90_A0A858JKS8
contig_3	cds	125634	126476	-	JPEOAD_00116		2OG-Fe(II) oxygenase	RefSeq:WP_007397776.1, SO:0001217, UniParc:UPI00020803DB, UniRef:UniRef100_A0A181CDC9, UniRef:UniRef50_G2I6H7, UniRef:UniRef90_A0A181CDC9
contig_3	cds	126746	127075	+	JPEOAD_00117		hypothetical protein	RefSeq:WP_007397775.1, SO:0001217, UniParc:UPI00020803DA, UniRef:UniRef100_A0A181CD95, UniRef:UniRef50_G2I6H8, UniRef:UniRef90_A0A181CD95
contig_3	cds	127167	128582	+	JPEOAD_00118		Amidohydrolase family protein	RefSeq:WP_039998705.1, SO:0001217, UniParc:UPI00058661DC, UniRef:UniRef100_A0A181CDG5, UniRef:UniRef50_W0A686, UniRef:UniRef90_A0A181CDG5
contig_3	cds	128597	128854	+	JPEOAD_00119		Lipoprotein	RefSeq:WP_007397773.1, SO:0001217, UniParc:UPI00020803D8, UniRef:UniRef100_A0A181CD98, UniRef:UniRef50_A0A347WBT2, UniRef:UniRef90_A0A181CD98
contig_3	cds	128899	129828	-	JPEOAD_00120		3'-5' exonuclease	RefSeq:WP_007397772.1, SO:0001217, UniParc:UPI00020803D7, UniRef:UniRef100_A0A181CDC3, UniRef:UniRef50_A0A181CDC3, UniRef:UniRef90_A0A181CDC3
contig_3	cds	129993	130967	+	JPEOAD_00121		ATP-sensitive potassium channel protein	RefSeq:WP_050800600.1, SO:0001217, UniParc:UPI00030FD7B9, UniRef:UniRef100_A0A181CD99, UniRef:UniRef50_A0A0M0EHV3, UniRef:UniRef90_A0A181CD99
contig_3	cds	130921	132120	+	JPEOAD_00122		Peptidase A2 domain-containing protein	RefSeq:WP_223846532.1, SO:0001217, UniParc:UPI0007DD454F, UniRef:UniRef100_A0A858JJ08, UniRef:UniRef50_A0A9N7H0J8, UniRef:UniRef90_A0A858JJ08
contig_3	cds	132244	134088	-	JPEOAD_00123		ABC transporter multidrug transporter ATP-binding protein	RefSeq:WP_007397767.1, SO:0001217, UniParc:UPI00020803D2, UniRef:UniRef100_UPI00020803D2, UniRef:UniRef50_A0A0S3PSE4, UniRef:UniRef90_G2I6I3
contig_3	cds	134216	135514	-	JPEOAD_00124		DUF763 domain-containing protein	KEGG:K09003, RefSeq:WP_007397765.1, SO:0001217, UniParc:UPI00020803D0, UniRef:UniRef100_A0A181CDC2, UniRef:UniRef50_A0A085EWX5, UniRef:UniRef90_A0A181CDC2
contig_3	cds	135563	136069	-	JPEOAD_00125	mntR	manganese-binding transcriptional regulator MntR	GO:0003677, GO:0003700, GO:0006355, GO:0046914, GO:0046983, KEGG:K11924, SO:0001217, UniRef:UniRef50_D5RGC2, UniRef:UniRef90_A0A858JSA8
contig_3	cds	136099	136770	-	JPEOAD_00126		peroxiredoxin	EC:1.11.1.24, GO:0008379, GO:0051920, GO:0098869, RefSeq:WP_007397763.1, SO:0001217, UniParc:UPI00020803CE, UniRef:UniRef100_A0A181CDD9, UniRef:UniRef50_A0A4P6XAR1, UniRef:UniRef90_G2I6I6
contig_3	cds	136861	137784	+	JPEOAD_00127		Metallo-beta-lactamase	RefSeq:WP_007397762.1, SO:0001217, UniParc:UPI00020803CD, UniRef:UniRef100_A0A181CDA6, UniRef:UniRef50_A0A2Z4UJ21, UniRef:UniRef90_G2I6I7
contig_3	cds	137840	139126	+	JPEOAD_00128	fadH2	Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain	COG:COG0446, COG:I, RefSeq:WP_007397761.1, SO:0001217, UniParc:UPI00020803CC, UniRef:UniRef100_A0A181CDH6, UniRef:UniRef50_A0A128FCM2, UniRef:UniRef90_A0A0M0EHW2
contig_3	cds	139182	139760	+	JPEOAD_00129		DUF1643 domain-containing protein	RefSeq:WP_172459729.1, SO:0001217, UniParc:UPI0007DE18D7, UniRef:UniRef100_A0A858JKU4, UniRef:UniRef50_A0A1B6VJR7, UniRef:UniRef90_G2I6I9
contig_3	cds	139865	140944	-	JPEOAD_00130	dinB	DNA polymerase IV	EC:2.7.7.7, GO:0003684, GO:0003887, GO:0006281, RefSeq:WP_039998700.1, SO:0001217, UniParc:UPI0005864E3E, UniRef:UniRef100_A0A181CDD4, UniRef:UniRef50_B2FLR2, UniRef:UniRef90_A0A181CDD4
contig_3	cds	141015	141134	-	JPEOAD_00131		LPXTG cell wall anchor domain-containing protein	SO:0001217, UniRef:UniRef50_D5QJA3, UniRef:UniRef90_A0A0N1F6Q2
contig_3	cds	141345	142052	+	JPEOAD_00132	yfdX	YfdX protein	RefSeq:WP_007397755.1, SO:0001217, UniParc:UPI00020803C6, UniRef:UniRef100_A0A181CDE1, UniRef:UniRef50_G2I6J1, UniRef:UniRef90_G2I6J1
contig_3	cds	142185	142790	+	JPEOAD_00133		hypothetical protein	RefSeq:WP_007397754.1, SO:0001217, UniParc:UPI00020803C5, UniRef:UniRef100_A0A181CDL2, UniRef:UniRef50_A0A857FU34, UniRef:UniRef90_A0A181CDL2
contig_3	cds	143003	143245	+	JPEOAD_00134		Protein L	RefSeq:WP_007397753.1, SO:0001217, UniParc:UPI00020803C4, UniRef:UniRef100_A0A858JQF3, UniRef:UniRef50_G2I6J3, UniRef:UniRef90_G2I6J3
contig_3	cds	143288	143734	-	JPEOAD_00135	omlA	SmpA / OmlA family protein	RefSeq:WP_007397752.1, SO:0001217, UniParc:UPI00020803C3, UniRef:UniRef100_UPI00020803C3, UniRef:UniRef50_A0A4Y6V7M6, UniRef:UniRef90_A0A0M0EHZ7
contig_3	cds	144029	144754	-	JPEOAD_00136		Two component response regulator	KEGG:K13584, RefSeq:WP_007397750.1, SO:0001217, UniParc:UPI00020803C1, UniRef:UniRef100_A0A181CDE9, UniRef:UniRef50_Q2YQA4, UniRef:UniRef90_G2I6J5
contig_3	cds	144893	145696	-	JPEOAD_00137		hydroxymethylpyrimidine kinase	RefSeq:WP_007397749.1, SO:0001217, UniParc:UPI00020803C0, UniRef:UniRef100_A0A181CDB7, UniRef:UniRef50_G8TVV0, UniRef:UniRef90_A0A181CDB7
contig_3	cds	145701	147059	-	JPEOAD_00138	glmM	phosphoglucosamine mutase	COG:COG1109, COG:G, EC:5.4.2.10, GO:0000287, GO:0005975, GO:0008966, GO:0009252, RefSeq:WP_039998665.1, SO:0001217, UniParc:UPI0002EE2318, UniRef:UniRef100_A0A181CDI5, UniRef:UniRef50_Q89DN1, UniRef:UniRef90_A0A0M0EHY4
contig_3	cds	147112	148149	-	JPEOAD_00139	folP	dihydropteroate synthase	EC:2.5.1.15, GO:0004156, GO:0009396, KEGG:K00796, RefSeq:WP_099963170.1, SO:0001217, UniParc:UPI0007DD341C, UniRef:UniRef100_A0A181CDB8, UniRef:UniRef50_A0A318PJ84, UniRef:UniRef90_A0A181CDB8
contig_3	cds	148249	150189	-	JPEOAD_00140	ftsH	ATP-dependent zinc metalloprotease FtsH	COG:COG0465, COG:O, GO:0004222, GO:0006508, GO:0016020, GO:0016887, GO:0051301, RefSeq:WP_007397745.1, SO:0001217, UniParc:UPI00020803BC, UniRef:UniRef100_A0A181CDE4, UniRef:UniRef50_Q1D491, UniRef:UniRef90_G2I6J9
contig_3	cds	150322	151599	-	JPEOAD_00141		tRNA(Ile)-lysidine synthase	EC:6.3.4.19, KEGG:K04075, RefSeq:WP_007397744.1, SO:0001217, UniParc:UPI00020803BB, UniRef:UniRef100_A0A181CDC1, UniRef:UniRef50_A0A7W4PMR1, UniRef:UniRef90_A0A181CDC1
contig_3	cds	151600	152295	-	JPEOAD_00142	ybgF	Tol-pal system protein YbgF	SO:0001217, UniRef:UniRef50_A0A6M8HP39, UniRef:UniRef90_A0A858JGQ3
contig_3	cds	152473	152943	-	JPEOAD_00143	pal	peptidoglycan-associated lipoprotein Pal	COG:COG2885, COG:M, GO:0009279, RefSeq:WP_007397741.1, SO:0001217, UniParc:UPI00020803B8, UniRef:UniRef100_A0A181CDM1, UniRef:UniRef50_A0A2K9NAK4, UniRef:UniRef90_A0A371Z0C2
contig_3	cds	153192	154562	-	JPEOAD_00144	tolB	Tol-Pal system beta propeller repeat protein TolB	COG:COG0823, COG:U, GO:0005215, GO:0017038, GO:0042597, RefSeq:WP_007397740.1, SO:0001217, UniParc:UPI00020803B7, UniRef:UniRef100_A0A181CDE0, UniRef:UniRef50_A0A9E3BSA6, UniRef:UniRef90_A0A0M0EHY0
contig_3	cds	154593	155585	-	JPEOAD_00145	tonB	Energy transducer TonB	RefSeq:WP_007397739.1, SO:0001217, UniParc:UPI00020803B6, UniRef:UniRef100_A0A181CDE3, UniRef:UniRef50_G6XFW2, UniRef:UniRef90_A0A0M0EI07
contig_3	cds	155616	156053	-	JPEOAD_00146	tolR	protein TolR	COG:COG0848, COG:U, GO:0015078, GO:0061024, GO:0098567, GO:1902600, RefSeq:WP_034933589.1, SO:0001217, UniParc:UPI0002D7B5A2, UniRef:UniRef100_A0A181CDF9, UniRef:UniRef50_A0A5R8Y6B3, UniRef:UniRef90_A0A371Z0P5
contig_3	cds	156056	156775	-	JPEOAD_00147	tolQ	protein TolQ	GO:0016020, GO:0043213, SO:0001217, UniParc:UPI00058668DC, UniRef:UniRef100_A0A181CDC8, UniRef:UniRef50_A0A850PD32, UniRef:UniRef90_A0A0M0EHY1
contig_3	cds	156923	157342	-	JPEOAD_00148		YbgC/FadM family acyl-CoA thioesterase	EC:3.1.2.-, KEGG:K07107, RefSeq:WP_034933593.1, SO:0001217, UniParc:UPI0002D5CB04, UniRef:UniRef100_A0A181CDJ9, UniRef:UniRef50_F1YRS4, UniRef:UniRef90_A0A181CDJ9
contig_3	cds	157329	158390	-	JPEOAD_00149	ruvB	Holliday junction branch migration DNA helicase RuvB	COG:COG2255, COG:L, EC:3.6.4.12, GO:0003677, GO:0005524, GO:0006281, GO:0006310, GO:0009378, RefSeq:WP_007397735.1, SO:0001217, UniParc:UPI00020803B2, UniRef:UniRef100_A0A181CDC7, UniRef:UniRef50_Q8U9K6, UniRef:UniRef90_G2I6K8
contig_3	cds	158387	159010	-	JPEOAD_00150	ruvA	Holliday junction branch migration protein RuvA	EC:3.6.4.12, GO:0003678, GO:0006281, GO:0006310, GO:0009378, GO:0009379, RefSeq:WP_007397734.1, SO:0001217, UniParc:UPI00020803B1, UniRef:UniRef100_A0A181CDF7, UniRef:UniRef50_Q5FQC5, UniRef:UniRef90_G2I6K9
contig_3	cds	159007	159513	-	JPEOAD_00151	ruvC	crossover junction endodeoxyribonuclease RuvC	COG:COG0817, COG:L, EC:3.1.21.10, GO:0006310, GO:0008821, KEGG:K01159, RefSeq:WP_007397733.1, SO:0001217, UniParc:UPI00020803B0, UniRef:UniRef100_A0A181CDD2, UniRef:UniRef50_A9HAV5, UniRef:UniRef90_G2I6L0
contig_3	cds	159522	160271	-	JPEOAD_00152	tACO1	YebC/PmpR family DNA-binding transcriptional regulator	COG:COG0217, COG:KJ, RefSeq:WP_007397732.1, SO:0001217, UniParc:UPI00020802CC, UniRef:UniRef100_A0A181CDG1, UniRef:UniRef50_Q2RVF8, UniRef:UniRef90_A0A0M0EHY9
contig_3	cds	160332	163073	-	JPEOAD_00153	secA	preprotein translocase subunit SecA	EC:7.4.2.8, GO:0005524, GO:0006605, GO:0006886, GO:0017038, KEGG:K03070, RefSeq:WP_110581072.1, SO:0001217, UniParc:UPI0007DDAA8E, UniRef:UniRef100_A0A181CDM9, UniRef:UniRef50_P0CAW7, UniRef:UniRef90_G2I6L2
contig_3	cds	163320	164231	+	JPEOAD_00154		Parvulin-like PPIase	SO:0001217, UniRef:UniRef50_A0A839UZB4
contig_3	cds	164327	165562	+	JPEOAD_00155	argJ	bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ	EC:2.3.1.1, EC:2.3.1.35, GO:0004358, GO:0006526, KEGG:K00620, RefSeq:WP_007397728.1, SO:0001217, UniParc:UPI00020802C8, UniRef:UniRef100_A0A181CDF2, UniRef:UniRef50_A0A3C0MFQ2, UniRef:UniRef90_A0A181CDF2
contig_3	cds	165672	166265	+	JPEOAD_00156		RDD domain-containing protein	RefSeq:WP_007397727.1, SO:0001217, UniParc:UPI00020802C7, UniRef:UniRef100_A0A181CDG9, UniRef:UniRef50_G2I6L5, UniRef:UniRef90_G2I6L5
contig_3	cds	166467	169031	+	JPEOAD_00157		Mechanosensitive ion channel	RefSeq:WP_172459730.1, SO:0001217, UniParc:UPI0007DCCB35, UniRef:UniRef100_UPI0007DCCB35, UniRef:UniRef50_A0A347WEQ4, UniRef:UniRef90_A0A858JPP8
contig_3	cds	169024	169758	+	JPEOAD_00158		2OG-Fe dioxygenase family protein	RefSeq:WP_007397725.1, SO:0001217, UniParc:UPI00020802C5, UniRef:UniRef100_A0A181CDK8, UniRef:UniRef50_Q5FQD2, UniRef:UniRef90_A0A181CDK8
contig_3	cds	169755	170825	+	JPEOAD_00159		SGNH/GDSL hydrolase family protein	RefSeq:WP_007397724.1, SO:0001217, UniParc:UPI00020802C4, UniRef:UniRef100_A0A181CDD8, UniRef:UniRef50_G2I6L8, UniRef:UniRef90_A0A181CDD8
contig_3	cds	171045	172181	+	JPEOAD_00160	mlaE	Putative phospholipid ABC transporter permease protein MlaE	COG:COG0767, COG:M, KEGG:K02066, RefSeq:WP_172459731.1, SO:0001217, UniParc:UPI000316CAAF, UniRef:UniRef100_UPI000316CAAF, UniRef:UniRef50_A0A0U5F1U1, UniRef:UniRef90_A0A0M0EI23
contig_3	cds	172187	173005	+	JPEOAD_00161		ABC transporter ATP-binding protein	RefSeq:WP_007397721.1, SO:0001217, UniParc:UPI00020802C1, UniRef:UniRef100_A0A181CDE2, UniRef:UniRef50_A0A1L1PJN5, UniRef:UniRef90_G2I6M0
contig_3	cds	173011	173964	+	JPEOAD_00162		MCE family protein	RefSeq:WP_007397720.1, SO:0001217, UniParc:UPI00020802C0, UniRef:UniRef100_A0A181CDH1, UniRef:UniRef50_A0A2S3VYP6, UniRef:UniRef90_A0A181CDH1
contig_3	cds	173961	174632	+	JPEOAD_00163	pqiC	Membrane integrity-associated transporter subunit PqiC	KEGG:K09857, RefSeq:WP_007397719.1, SO:0001217, UniParc:UPI00020802BF, UniRef:UniRef100_A0A181CDN8, UniRef:UniRef50_A0A318QRU3, UniRef:UniRef90_A0A181CDN8
contig_3	cds	174718	175206	+	JPEOAD_00164		Tat pathway signal sequence domain protein	RefSeq:WP_223846535.1, SO:0001217, UniParc:UPI0002D859AA, UniRef:UniRef100_UPI0002D859AA, UniRef:UniRef50_D5QJ64, UniRef:UniRef90_A0A858JJK2
contig_3	tRNA	175341	175414	-	JPEOAD_00165	trnG	tRNA-Gly(ccc)	SO:0000260
contig_3	ncRNA-region	175530	175610	+			Alpha-proteobacteria SAM riboswitch aptamer	RFAM:RF00521, SO:0000035
contig_3	cds	175746	176972	+	JPEOAD_00166	metZ	O-succinylhomoserine sulfhydrylase	EC:2.5.1.-, GO:0008652, KEGG:K10764, RefSeq:WP_007397716.1, SO:0001217, UniParc:UPI00020802BC, UniRef:UniRef100_A0A181CDG2, UniRef:UniRef50_A0A0Q6FY03, UniRef:UniRef90_A0A4P5NTA3
contig_3	cds	176969	177445	+	JPEOAD_00167	apaG	Co2+/Mg2+ efflux protein ApaG	SO:0001217, UniRef:UniRef50_Q0ASF3, UniRef:UniRef90_G2I6M5
contig_3	cds	177513	178118	+	JPEOAD_00168	folE	GTP cyclohydrolase I FolE	COG:COG0302, COG:H, EC:3.5.4.16, GO:0003934, GO:0046654, KEGG:K01495, RefSeq:WP_007397714.1, SO:0001217, UniParc:UPI00020802BA, UniRef:UniRef100_A0A181CDE7, UniRef:UniRef50_Q0BXB5, UniRef:UniRef90_A0A0N0MDD8
contig_3	cds	178267	178842	-	JPEOAD_00169		Peptidase C56	RefSeq:WP_007397713.1, SO:0001217, UniParc:UPI00020802B9, UniRef:UniRef100_A0A181CDL7, UniRef:UniRef50_A0A0U5ERB1, UniRef:UniRef90_G2I6M7
contig_3	cds	178868	179419	-	JPEOAD_00170	moaB	molybdenum cofactor biosynthesis protein B	GO:0003824, GO:0006777, RefSeq:WP_007397712.1, SO:0001217, UniParc:UPI00020802B8, UniRef:UniRef100_A0A181CDE8, UniRef:UniRef50_A0A8T3PNH6, UniRef:UniRef90_A0A318PUG7
contig_3	cds	179683	181161	+	JPEOAD_00171	oprB	Carbohydrate porin	COG:COG3659, COG:M, RefSeq:WP_007397710.1, SO:0001217, UniParc:UPI00020802B6, UniRef:UniRef100_A0A181CDH8, UniRef:UniRef50_A0A1U9KTY6, UniRef:UniRef90_A0A318QYP8
contig_3	cds	181207	182190	+	JPEOAD_00172		Phosphotransferase	RefSeq:WP_007397709.1, SO:0001217, UniParc:UPI00020802B5, UniRef:UniRef100_A0A181CDF3, UniRef:UniRef50_A0A0M0EI09, UniRef:UniRef90_A0A181CDF3
contig_3	cds	182596	182778	+	JPEOAD_00173		Integrase	RefSeq:WP_034933611.1, SO:0001217, UniParc:UPI00030666CD, UniRef:UniRef100_A0A181CDI0, UniRef:UniRef50_A0A318R380, UniRef:UniRef90_A0A181CDI0
contig_3	cds	182837	183268	-	JPEOAD_00174		NUDIX domain-containing protein	RefSeq:WP_039998662.1, SO:0001217, UniParc:UPI0005879C77, UniRef:UniRef100_A0A181CDP8, UniRef:UniRef50_A0A2A2KI49, UniRef:UniRef90_A0A181CDP8
contig_3	cds	183459	185153	-	JPEOAD_00175		pyruvate decarboxylase	EC:4.1.1.1, KEGG:K01568, RefSeq:WP_007397706.1, SO:0001217, UniParc:UPI00020802B2, UniRef:UniRef100_A0A181CDH0, UniRef:UniRef50_P06672, UniRef:UniRef90_A0A0M0EI39
contig_3	cds	185283	187037	-	JPEOAD_00176	dld	D-lactate dehydrogenase	EC:1.1.1.28, EC:1.1.5.12, GO:0006089, GO:0016901, KEGG:K03777, SO:0001217, UniRef:UniRef50_P06149, UniRef:UniRef90_G2I6N3
contig_3	cds	187210	188901	-	JPEOAD_00177	alsS	acetolactate synthase AlsS	COG:COG0028, COG:EH, EC:2.2.1.6, GO:0000287, GO:0003984, GO:0030976, GO:0034077, RefSeq:WP_007397704.1, SO:0001217, UniParc:UPI00020802B0, UniRef:UniRef100_A0A181CDI7, UniRef:UniRef50_Q04524, UniRef:UniRef90_A0A0M0EI13
contig_3	cds	188978	189763	-	JPEOAD_00178	budA	acetolactate decarboxylase	EC:4.1.1.5, GO:0045151, GO:0047605, KEGG:K01575, SO:0001217, UniParc:UPI0002D6AEDA, UniRef:UniRef100_A0A181CDF6, UniRef:UniRef50_A0A0D6MZM4, UniRef:UniRef90_A0A318PM72
contig_3	cds	190007	190408	+	JPEOAD_00179		Lipoprotein	RefSeq:WP_007397701.1, SO:0001217, UniParc:UPI00020802AD, UniRef:UniRef100_A0A181CDM8, UniRef:UniRef50_A0A4P5PBG4, UniRef:UniRef90_G2I6N6
contig_3	cds	190487	190816	-	JPEOAD_00180	merR	MerR family transcriptional regulator	RefSeq:WP_007397700.1, SO:0001217, UniParc:UPI00020802AC, UniRef:UniRef100_A0A181CDF8, UniRef:UniRef50_G2I6N7, UniRef:UniRef90_A0A371Z0N6
contig_3	cds	190813	191754	-	JPEOAD_00181		Heat shock protein	RefSeq:WP_007397699.1, SO:0001217, UniParc:UPI00020802AB, UniRef:UniRef100_A0A181CDI9, UniRef:UniRef50_A0A1B3NGX3, UniRef:UniRef90_G2I6N8
contig_3	cds	191984	193798	+	JPEOAD_00182		Na+/H+ antiporter	GO:0006814, GO:0006885, GO:0015385, GO:0016020, GO:1902600, KEGG:K24163, SO:0001217, UniRef:UniRef50_A0A0M0EI20, UniRef:UniRef90_A0A858JQC5
contig_3	cds	193862	194218	+	JPEOAD_00183		Lipoprotein	RefSeq:WP_007397696.1, SO:0001217, UniParc:UPI00020802A8, UniRef:UniRef100_A0A181CDJ0, UniRef:UniRef50_A0A0N1F7J3, UniRef:UniRef90_A0A181CDJ0
contig_3	cds	194349	195347	-	JPEOAD_00184		Aldo/keto reductase	RefSeq:WP_007397695.1, SO:0001217, UniParc:UPI00020802A7, UniRef:UniRef100_A0A181CDQ8, UniRef:UniRef50_A0A511HIN0, UniRef:UniRef90_G2I6P1
contig_3	cds	195603	196496	+	JPEOAD_00185		DUF2272 domain-containing protein	RefSeq:WP_007397694.1, SO:0001217, UniParc:UPI00020802A6, UniRef:UniRef100_A0A181CDI1, UniRef:UniRef50_A0A1B6VLS0, UniRef:UniRef90_G2I6P2
contig_3	cds	196527	196937	-	JPEOAD_00186		Sulfide dehydrogenase	RefSeq:WP_034933630.1, SO:0001217, UniParc:UPI0002EE2C9B, UniRef:UniRef100_A0A181CDI3, UniRef:UniRef50_G6EXF1, UniRef:UniRef90_G2I6P3
contig_3	cds	197074	198096	+	JPEOAD_00187		cysteine synthase A	EC:2.5.1.47, RefSeq:WP_007397692.1, SO:0001217, UniParc:UPI000208019F, UniRef:UniRef100_A0A181CDJ8, UniRef:UniRef50_A0A0R2UCI3, UniRef:UniRef90_A0A0M0EJ26
contig_3	cds	198178	198897	+	JPEOAD_00188		Two component response regulator	RefSeq:WP_112210118.1, SO:0001217, UniParc:UPI0007DD2C19, UniRef:UniRef100_UPI0007DD2C19, UniRef:UniRef50_W0AGM1, UniRef:UniRef90_G2I6P5
contig_3	cds	198905	200503	+	JPEOAD_00189		histidine kinase	RefSeq:WP_007397690.1, SO:0001217, UniParc:UPI000208019D, UniRef:UniRef100_A0A858JKZ3, UniRef:UniRef50_A0A2S3W324, UniRef:UniRef90_A0A858JKZ3
contig_3	cds	200544	201020	+	JPEOAD_00190		OsmC-like protein	RefSeq:WP_039998660.1, SO:0001217, UniParc:UPI0002FE2983, UniRef:UniRef100_A0A181CDG6, UniRef:UniRef50_G2I6P7, UniRef:UniRef90_G2I6P7
contig_3	cds	201060	201638	+	JPEOAD_00191	dedA	DedA family protein	RefSeq:WP_007397687.1, SO:0001217, UniParc:UPI000208019A, UniRef:UniRef100_A0A181CDJ7, UniRef:UniRef50_A0A1Y0Y644, UniRef:UniRef90_A0A181CDJ7
contig_3	cds	201784	202770	+	JPEOAD_00192		Oxidoreductase	RefSeq:WP_034933646.1, SO:0001217, UniParc:UPI0004D5B06C, UniRef:UniRef100_A0A181CDH3, UniRef:UniRef50_A0A1Y0Y6Y7, UniRef:UniRef90_G2I6P9
contig_3	cds	203139	204611	+	JPEOAD_00193		Hint domain-containing protein	RefSeq:WP_051672184.1, SO:0001217, UniParc:UPI00068D24AF, UniRef:UniRef100_A0A858JQD5, UniRef:UniRef50_A0A858JQD5, UniRef:UniRef90_A0A858JQD5
contig_3	cds	204770	205702	-	JPEOAD_00194		4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	EC:2.7.1.148, GO:0050515, KEGG:K00919, RefSeq:WP_034933649.1, SO:0001217, UniParc:UPI0004D4474F, UniRef:UniRef100_A0A181CDJ1, UniRef:UniRef50_G2I6Q0, UniRef:UniRef90_A0A181CDJ1
contig_3	cds	205702	207639	-	JPEOAD_00195		Tetratricopeptide repeat protein	SO:0001217, UniRef:UniRef50_A0A318QH87, UniRef:UniRef90_A0A858JKG6
contig_3	cds	207643	208521	+	JPEOAD_00196		Uracil-DNA glycosylase	RefSeq:WP_223846541.1, SO:0001217, UniParc:UPI0007DD1732, UniRef:UniRef100_A0A858JJR8, UniRef:UniRef50_A0A347WBD3, UniRef:UniRef90_A0A858JJR8
contig_3	cds	208821	210683	+	JPEOAD_00197		Lytic transglycosylase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1D8UVD0, UniRef:UniRef90_A0A858JHA1
