# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	107672	109813	-	EMBJFE_00107		type I restriction endonuclease subunit R	EC:3.1.21.3, KEGG:K01153, RefSeq:WP_223846673.1, SO:0001217, UniParc:UPI0007DCC155, UniRef:UniRef100_UPI0007DCC155, UniRef:UniRef50_UPI001E567DE9, UniRef:UniRef90_UPI0007DCC155
contig_1	cds	109810	110781	-	EMBJFE_00108		Methionine sulfoxide reductase	RefSeq:WP_007398383.1, SO:0001217, UniParc:UPI00020803F7, UniRef:UniRef100_A0A181CAE1, UniRef:UniRef50_A0A094YGE9, UniRef:UniRef90_A0A0N1F9G7
contig_1	cds	110778	112076	-	EMBJFE_00109		Restriction endonuclease subunit S	EC:3.1.21.3, KEGG:K01154, RefSeq:WP_007398382.1, SO:0001217, UniParc:UPI00020803F6, UniRef:UniRef100_A0A181CAC0, UniRef:UniRef50_A0A181CAC0, UniRef:UniRef90_A0A181CAC0
contig_1	cds	112073	113920	-	EMBJFE_00110		site-specific DNA-methyltransferase (adenine-specific)	EC:2.1.1.72, KEGG:K03427, SO:0001217, UniParc:UPI0007DD814D, UniRef:UniRef100_A0A858JMS4, UniRef:UniRef50_A0A5B9MPD9, UniRef:UniRef90_A0A0U5EVE3
contig_1	cds	113954	114355	-	EMBJFE_00111		Type II toxin-antitoxin system death-on-curing family toxin	KEGG:K07341, RefSeq:WP_007398379.1, SO:0001217, UniParc:UPI00020803F3, UniRef:UniRef100_A0A181CA93, UniRef:UniRef50_A0A0U5B9U5, UniRef:UniRef90_A0A181CA93
contig_1	cds	114355	114582	-	EMBJFE_00112		SpoVT-AbrB domain-containing protein	RefSeq:WP_003630907.1, SO:0001217, UniParc:UPI00020803F2, UniRef:UniRef100_A0A967B7F6, UniRef:UniRef50_A0A4Y3TRL4, UniRef:UniRef90_A0A4Y3TRL4
contig_1	cds	114685	115203	-	EMBJFE_00113		Helix-turn-helix domain-containing protein	RefSeq:WP_007398378.1, SO:0001217, UniParc:UPI00020803F1, UniRef:UniRef100_A0A181CAC7, UniRef:UniRef50_A0A023D3W6, UniRef:UniRef90_A0A0U5EXP6
contig_1	cds	116194	116973	+	EMBJFE_00114		DUF1275 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A023D8K7, UniRef:UniRef90_A0A858JJ88
contig_1	cds	117102	118694	-	EMBJFE_00115		B12-binding domain-containing radical SAM protein	EC:2.1.1.-, KEGG:K22705, RefSeq:WP_039998781.1, SO:0001217, UniParc:UPI00030E64F5, UniRef:UniRef100_A0A181CAA9, UniRef:UniRef50_J6LA26, UniRef:UniRef90_A0A181CAA9
contig_1	cds	119594	121375	-	EMBJFE_00116	araD	L-arabinonate dehydratase	EC:4.2.1.9, RefSeq:WP_007398371.1, SO:0001217, UniParc:UPI00020803EA, UniRef:UniRef100_A0A181CAA7, UniRef:UniRef50_A0A1A0DLB1, UniRef:UniRef90_A0A181CAA7
contig_1	cds	121511	122425	+	EMBJFE_00117	lysR	LysR family transcriptional regulator	RefSeq:WP_034932277.1, SO:0001217, UniParc:UPI0004D400C3, UniRef:UniRef100_A0A181CAD1, UniRef:UniRef50_C7JHS5, UniRef:UniRef90_A0A181CAD1
contig_1	cds	122687	123694	+	EMBJFE_00118	iolG	inositol 2-dehydrogenase	EC:1.1.1.18, GO:0019310, GO:0050112, RefSeq:WP_007398369.1, SO:0001217, UniParc:UPI00020803E8, UniRef:UniRef100_A0A181CAB0, UniRef:UniRef50_A0A8E1WJQ1, UniRef:UniRef90_A0A181CAB0
contig_1	cds	123850	125046	+	EMBJFE_00119		MFS transporter	RefSeq:WP_007398368.1, SO:0001217, UniParc:UPI00020803E7, UniRef:UniRef100_A0A181CA77, UniRef:UniRef50_A0A0M0EJY4, UniRef:UniRef90_A0A181CA77
contig_1	cds	125185	125595	-	EMBJFE_00120		Malonate semialdehyde decarboxylase	RefSeq:WP_039998780.1, SO:0001217, UniParc:UPI0002D46322, UniRef:UniRef100_A0A181CA88, UniRef:UniRef50_O34882, UniRef:UniRef90_A0A4P5NTR9
contig_1	cds	125674	127167	-	EMBJFE_00121		Sugar porter family MFS transporter	RefSeq:WP_007398366.1, SO:0001217, UniParc:UPI00020803E5, UniRef:UniRef100_A0A181CA72, UniRef:UniRef50_A0A0U5EXL5, UniRef:UniRef90_A0A181CA72
contig_1	cds	127563	128750	-	EMBJFE_00122		Gfo/Idh/MocA family oxidoreductase	RefSeq:WP_007398365.1, SO:0001217, UniParc:UPI00020803E4, UniRef:UniRef100_A0A181CAB6, UniRef:UniRef50_A0A0U5EY53, UniRef:UniRef90_A0A181CAB6
contig_1	cds	128747	129709	-	EMBJFE_00123		Hydroxyacid dehydrogenase	RefSeq:WP_007398364.1, SO:0001217, UniParc:UPI00020803E3, UniRef:UniRef100_A0A181CA75, UniRef:UniRef50_A0A840SRF0, UniRef:UniRef90_A0A181CA75
contig_1	cds	129709	130521	-	EMBJFE_00124		2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase	RefSeq:WP_007398363.1, SO:0001217, UniParc:UPI00020803E2, UniRef:UniRef100_A0A181CAB4, UniRef:UniRef50_A0A443VR37, UniRef:UniRef90_A0A181CAB4
contig_1	cds	130523	131959	-	EMBJFE_00125		NAD-dependent succinate-semialdehyde dehydrogenase	RefSeq:WP_039998779.1, SO:0001217, UniParc:UPI00031D5DC9, UniRef:UniRef100_A0A181CA96, UniRef:UniRef50_A0A840SV40, UniRef:UniRef90_A0A181CA96
contig_1	cds	132110	132310	-	EMBJFE_00126		hypothetical protein	
contig_1	cds	132422	134293	+	EMBJFE_00127	iolD	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione acylhydrolase (decyclizing)	EC:3.7.1.22, GO:0016823, GO:0019310, GO:0030976, KEGG:K03336, RefSeq:WP_007398360.1, SO:0001217, UniParc:UPI00020803DF, UniRef:UniRef100_A0A181CAC1, UniRef:UniRef50_A0A0K0Y8E7, UniRef:UniRef90_A0A181CAC1
contig_1	cds	134299	135198	+	EMBJFE_00128	iolE	myo-inosose-2 dehydratase	EC:4.2.1.44, GO:0019310, GO:0050114, RefSeq:WP_007398359.1, SO:0001217, UniParc:UPI00020803DE, UniRef:UniRef100_A0A181CAA0, UniRef:UniRef50_J9YZ40, UniRef:UniRef90_A0A181CAA0
contig_1	cds	135195	136016	+	EMBJFE_00129		SDR family oxidoreductase	RefSeq:WP_034929415.1, SO:0001217, UniParc:UPI000555C128, UniRef:UniRef100_A0A181CA69, UniRef:UniRef50_A0A177H8G2, UniRef:UniRef90_A0A181CA69
contig_1	cds	136152	137045	-	EMBJFE_00130		MurR/RpiR family transcriptional regulator	RefSeq:WP_007398357.1, SO:0001217, UniParc:UPI00020802F1, UniRef:UniRef100_A0A181CA76, UniRef:UniRef50_A0A5B8I8Z9, UniRef:UniRef90_A0A181CA76
contig_1	cds	137199	137750	-	EMBJFE_00131		EF-hand domain-containing protein	RefSeq:WP_007398355.1, SO:0001217, UniParc:UPI00020802EF, UniRef:UniRef100_A0A181CA62, UniRef:UniRef50_A0A318QU08, UniRef:UniRef90_A0A181CA62
contig_1	cds	137747	138946	-	EMBJFE_00132		DUF3500 domain-containing protein	RefSeq:WP_039998778.1, SO:0001217, UniParc:UPI000306F063, UniRef:UniRef100_A0A181CAA4, UniRef:UniRef50_A0A0U5F592, UniRef:UniRef90_A0A181CAA4
contig_1	cds	139140	140756	+	EMBJFE_00133		Tannase/feruloyl esterase family alpha/beta hydrolase	SO:0001217, UniRef:UniRef50_A0A1A0DB47, UniRef:UniRef90_A0A858JIJ2
contig_1	cds	140928	141938	-	EMBJFE_00134		Glycosyltransferase	RefSeq:WP_237701083.1, SO:0001217, UniParc:UPI0007DDB624, UniRef:UniRef100_A0A858JLH6, UniRef:UniRef50_A0A858JLH6, UniRef:UniRef90_A0A858JLH6
contig_1	cds	142024	143610	-	EMBJFE_00135		MFS transporter	SO:0001217, UniParc:UPI0003073983, UniRef:UniRef100_A0A181CA86, UniRef:UniRef50_A0A6S6PIQ6, UniRef:UniRef90_A0A181CA86
contig_1	cds	143754	144530	-	EMBJFE_00136		Siderophore-interacting protein	EC:1.16.1.9, KEGG:K07229, RefSeq:WP_007398349.1, SO:0001217, UniParc:UPI00020802E9, UniRef:UniRef100_A0A181CA87, UniRef:UniRef50_A0A177G6A9, UniRef:UniRef90_A0A181CA87
contig_1	cds	144562	145176	-	EMBJFE_00137		Methyltransferase	RefSeq:WP_007398348.1, SO:0001217, UniParc:UPI00020802E8, UniRef:UniRef100_A0A181CAB1, UniRef:UniRef50_N2IQW0, UniRef:UniRef90_A0A181CAB1
contig_1	cds	145207	145791	-	EMBJFE_00138	padR	PadR family transcriptional regulator	RefSeq:WP_034927872.1, SO:0001217, UniParc:UPI0004DA2A87, UniRef:UniRef100_A0A181CA90, UniRef:UniRef50_F1YW34, UniRef:UniRef90_A0A181CA90
contig_1	cds	145996	146724	-	EMBJFE_00139		Quercetin 2,3-dioxygenase C-terminal cupin domain-containing protein	RefSeq:WP_039998776.1, SO:0001217, UniParc:UPI00058713B7, UniRef:UniRef100_A0A181CA58, UniRef:UniRef50_A0A0U5BKE9, UniRef:UniRef90_A0A181CA58
contig_1	cds	146734	148290	-	EMBJFE_00140	tolC	TolC family protein	SO:0001217, UniRef:UniRef50_A0A7U6RFH3, UniRef:UniRef90_A0A858JPG3
contig_1	cds	148259	149335	-	EMBJFE_00141		Major facilitator superfamily multidrug resistance transporter HlyD/EmrA/FusE	KEGG:K03543, RefSeq:WP_039998775.1, SO:0001217, UniParc:UPI0002D61B74, UniRef:UniRef100_A0A181CA55, UniRef:UniRef50_F1Z3A6, UniRef:UniRef90_G2I3W5
contig_1	cds	149352	150989	-	EMBJFE_00142		Multidrug efflux MFS transporter	RefSeq:WP_007398342.1, SO:0001217, UniParc:UPI00020802E2, UniRef:UniRef100_A0A181CA98, UniRef:UniRef50_F1Z3A7, UniRef:UniRef90_A0A181CA98
contig_1	cds	151128	153221	-	EMBJFE_00143	shc	squalene--hopene cyclase	EC:4.2.1.129, EC:5.4.99.17, GO:0016866, GO:0019746, GO:0051007, KEGG:K06045, RefSeq:WP_007398341.1, SO:0001217, UniParc:UPI00020802E1, UniRef:UniRef100_A0A858JIA0, UniRef:UniRef50_A0A0M0EMK8, UniRef:UniRef90_A0A858JIA0
contig_1	cds	153296	153832	-	EMBJFE_00144		TetR/AcrR family transcriptional regulator	RefSeq:WP_039998850.1, SO:0001217, UniParc:UPI000586AAEA, UniRef:UniRef100_A0A181CA94, UniRef:UniRef50_A0A1Y0Y353, UniRef:UniRef90_A0A181CA94
contig_1	cds	153964	154581	-	EMBJFE_00145	grpB	GrpB family protein	RefSeq:WP_007398339.1, SO:0001217, UniParc:UPI00020802DF, UniRef:UniRef100_A0A181CA78, UniRef:UniRef50_A0A0D6Q964, UniRef:UniRef90_A0A181CA78
contig_1	cds	154773	156008	+	EMBJFE_00146		Nucleoside permease	RefSeq:WP_007398338.1, SO:0001217, UniParc:UPI00020802DE, UniRef:UniRef100_A0A181CA79, UniRef:UniRef50_A0A0M0EGK0, UniRef:UniRef90_G2I3W0
contig_1	cds	156026	156772	-	EMBJFE_00147		DUF72 domain-containing protein	RefSeq:WP_039998773.1, SO:0001217, UniParc:UPI0005879516, UniRef:UniRef100_A0A181CAA1, UniRef:UniRef50_F5Y4R4, UniRef:UniRef90_A0A181CAA1
contig_1	cds	157010	158281	-	EMBJFE_00148		Allantoate amidohydrolase	RefSeq:WP_039998772.1, SO:0001217, UniParc:UPI000587FE78, UniRef:UniRef100_A0A181CA80, UniRef:UniRef50_A0A021XH99, UniRef:UniRef90_G2I3V9
contig_1	cds	158323	159597	-	EMBJFE_00149	preA	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA	EC:1.3.1.1, GO:0006210, GO:0006212, GO:0017113, RefSeq:WP_007398335.1, SO:0001217, UniParc:UPI00020802DB, UniRef:UniRef100_A0A181CA49, UniRef:UniRef50_A0A4U7N9K0, UniRef:UniRef90_A0A0M0EMJ9
contig_1	cds	159609	160961	-	EMBJFE_00150		Pyridine nucleotide-disulfide oxidoreductase	EC:1.3.1.1, KEGG:K17722, RefSeq:WP_039998771.1, SO:0001217, UniParc:UPI00058667B5, UniRef:UniRef100_A0A181CA59, UniRef:UniRef50_K0I0D4, UniRef:UniRef90_G2I3V7
contig_1	cds	161178	161591	-	EMBJFE_00151		4-oxalocrotonate tautomerase	RefSeq:WP_039998770.1, SO:0001217, UniParc:UPI0002F4216D, UniRef:UniRef100_A0A181CA45, UniRef:UniRef50_A0A4U8Z3T6, UniRef:UniRef90_G2I3V6
contig_1	cds	161638	162987	-	EMBJFE_00152		Beta-alanine--pyruvate aminotransferase	EC:2.6.1.18, KEGG:K00822, RefSeq:WP_039998849.1, SO:0001217, UniParc:UPI000586FB5A, UniRef:UniRef100_A0A181CA83, UniRef:UniRef50_A0A2N3CLU5, UniRef:UniRef90_A0A0M0EHE1
contig_1	cds	163129	164529	+	EMBJFE_00153		PLP-dependent aminotransferase family protein	RefSeq:WP_039998769.1, SO:0001217, UniParc:UPI0002D4B8DA, UniRef:UniRef100_A0A181CA47, UniRef:UniRef50_A0A509EB78, UniRef:UniRef90_A0A181CA47
contig_1	cds	164609	165292	+	EMBJFE_00154	tetR	TetR family transcriptional regulator	RefSeq:WP_007398329.1, SO:0001217, UniParc:UPI00020802D5, UniRef:UniRef100_A0A181CA84, UniRef:UniRef50_A0A0U5F0C4, UniRef:UniRef90_A0A181CA84
contig_1	cds	165426	166565	+	EMBJFE_00155		Winged helix-turn-helix transcriptional regulator	RefSeq:WP_007398328.1, SO:0001217, UniParc:UPI00020802D4, UniRef:UniRef100_A0A858JNR4, UniRef:UniRef50_A0A252EJQ4, UniRef:UniRef90_A0A858JNR4
contig_1	cds	166562	167485	+	EMBJFE_00156		Pseudouridine-5'-phosphate glycosidase	RefSeq:WP_007398327.1, SO:0001217, UniParc:UPI00020802D3, UniRef:UniRef100_UPI00020802D3, UniRef:UniRef50_Q46PS3, UniRef:UniRef90_G2I3V1
contig_1	cds	167520	168767	+	EMBJFE_00157		NupC/NupG family nucleoside CNT transporter	RefSeq:WP_007398326.1, SO:0001217, UniParc:UPI00020802D2, UniRef:UniRef100_A0A181CA91, UniRef:UniRef50_A0A4Y3M2Z8, UniRef:UniRef90_A0A181CA91
contig_1	cds	169317	171668	-	EMBJFE_00158		TonB-dependent receptor	RefSeq:WP_034927742.1, SO:0001217, UniParc:UPI00030086D1, UniRef:UniRef100_A0A181CA70, UniRef:UniRef50_A0A839UUC5, UniRef:UniRef90_G2I3U9
contig_1	cds	172257	173198	+	EMBJFE_00159		Nucleoside hydrolase	SO:0001217, UniRef:UniRef50_A0A221JZW6, UniRef:UniRef90_G2I3U8
contig_1	cds	173301	174524	+	EMBJFE_00160		MFS transporter	RefSeq:WP_007398319.1, SO:0001217, UniParc:UPI00020801C1, UniRef:UniRef100_A0A181CA48, UniRef:UniRef50_P96675, UniRef:UniRef90_A0A181CA48
contig_1	cds	174556	176058	-	EMBJFE_00161		NCS1 family nucleobase:cation symporter-1	KEGG:K03457, RefSeq:WP_050800660.1, SO:0001217, UniParc:UPI000680C075, UniRef:UniRef100_UPI000680C075, UniRef:UniRef50_A0A0F0GYW9, UniRef:UniRef90_UPI000680C075
contig_1	cds	176192	177589	+	EMBJFE_00162	hydA	dihydropyrimidinase	EC:3.5.2.2, GO:0004157, GO:0005737, GO:0008152, RefSeq:WP_007398317.1, SO:0001217, UniParc:UPI00020801BF, UniRef:UniRef100_A0A181CA73, UniRef:UniRef50_Q59699, UniRef:UniRef90_A0A181CA73
contig_1	cds	177633	178562	-	EMBJFE_00163		Inosine-uridine preferring nucleoside hydrolase	RefSeq:WP_007398316.1, SO:0001217, UniParc:UPI00020801BE, UniRef:UniRef100_A0A181CA36, UniRef:UniRef50_Q9P6J4, UniRef:UniRef90_G2I3U4
contig_1	cds	178705	179319	+	EMBJFE_00164		Nucleoside 2-deoxyribosyltransferase	RefSeq:WP_007398315.1, SO:0001217, UniParc:UPI00020801BD, UniRef:UniRef100_A0A181CA74, UniRef:UniRef50_Q9Y7P9, UniRef:UniRef90_A0A181CA74
contig_1	cds	179350	181107	+	EMBJFE_00165		Alpha-glucosidase	RefSeq:WP_007398314.1, SO:0001217, UniParc:UPI00020801BC, UniRef:UniRef100_A0A181CA53, UniRef:UniRef50_A0A087PP38, UniRef:UniRef90_A0A181CA53
contig_1	cds	181172	182305	+	EMBJFE_00166		Glycosyltransferase family 2 protein	RefSeq:WP_007398313.1, SO:0001217, UniParc:UPI00020801BB, UniRef:UniRef100_A0A181CA56, UniRef:UniRef50_A0A2S3W183, UniRef:UniRef90_A0A181CA56
contig_1	cds	182454	183074	-	EMBJFE_00167		Class I SAM-dependent methyltransferase	RefSeq:WP_007398312.1, SO:0001217, UniParc:UPI00020801BA, UniRef:UniRef100_A0A181CA81, UniRef:UniRef50_A0A2S3W173, UniRef:UniRef90_A0A181CA81
contig_1	cds	183071	183799	-	EMBJFE_00168		PIG-L family deacetylase	RefSeq:WP_039998768.1, SO:0001217, UniParc:UPI0002D6843A, UniRef:UniRef100_A0A181CA60, UniRef:UniRef50_A0A181CA60, UniRef:UniRef90_A0A181CA60
contig_1	cds	183799	184920	-	EMBJFE_00169		Acyl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A0M0EKI3, UniRef:UniRef90_A0A858JIG6
contig_1	cds	184940	186061	-	EMBJFE_00170		Gfo/Idh/MocA family oxidoreductase	RefSeq:WP_007398309.1, SO:0001217, UniParc:UPI00020801B7, UniRef:UniRef100_A0A181CA38, UniRef:UniRef50_A0A0S2EP28, UniRef:UniRef90_A0A181CA38
contig_1	cds	186365	189607	+	EMBJFE_00171		Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase	EC:2.4.99.16, KEGG:K16147, RefSeq:WP_007398307.1, SO:0001217, UniParc:UPI00020801B5, UniRef:UniRef100_A0A181CA28, UniRef:UniRef50_A0A2S3W4Z8, UniRef:UniRef90_A0A181CA28
contig_1	cds	189604	192906	+	EMBJFE_00172		maltose alpha-D-glucosyltransferase	RefSeq:WP_007398306.1, SO:0001217, UniParc:UPI00020801B4, UniRef:UniRef100_A0A181CA63, UniRef:UniRef50_A0A2I8EVI7, UniRef:UniRef90_A0A181CA63
contig_1	cds	192960	195122	-	EMBJFE_00173	glgX	glycogen debranching protein GlgX	EC:3.2.1.196, EC:3.2.1.68, GO:0004133, GO:0004553, GO:0005980, KEGG:K01214, SO:0001217, UniRef:UniRef50_C5AXM0, UniRef:UniRef90_A0A181CA26
contig_1	cds	195283	195513	+	EMBJFE_00174		hypothetical protein	RefSeq:WP_007398304.1, SO:0001217, UniParc:UPI00020801B2, UniRef:UniRef100_A0A181CA65, UniRef:UniRef50_A0A181CA65, UniRef:UniRef90_A0A181CA65
contig_1	cds	195663	196994	-	EMBJFE_00175		DUF2252 domain-containing protein	RefSeq:WP_083824426.1, SO:0001217, UniParc:UPI000312E938, UniRef:UniRef100_A0A181CA43, UniRef:UniRef50_A0A511XN83, UniRef:UniRef90_A0A181CA43
contig_1	cds	197121	197951	+	EMBJFE_00176	tnp	IS5 family IS1032 transposase	COG:COG3293, COG:X, GO:0004803, IS:IS1032, RefSeq:WP_039998273.1, SO:0001217, UniParc:UPI00030568FB, UniRef:UniRef100_A0A181C549, UniRef:UniRef50_A0A918PLV0, UniRef:UniRef90_Q44566
contig_1	cds	198168	198362	+	EMBJFE_00177		hypothetical protein	RefSeq:WP_034927778.1, SO:0001217, UniParc:UPI0002E6EFDC, UniRef:UniRef100_A0A181CA46, UniRef:UniRef50_A0A181CA46, UniRef:UniRef90_A0A181CA46
contig_1	cds	198682	199377	+	EMBJFE_00178		TetR/AcrR family transcriptional regulator	RefSeq:WP_050800636.1, SO:0001217, UniParc:UPI000302F2B6, UniRef:UniRef100_A0A181CA71, UniRef:UniRef50_A0A181CA71, UniRef:UniRef90_A0A181CA71
contig_1	cds	199374	200087	-	EMBJFE_00179		Aspartyl/Asparaginyl beta-hydroxylase	EC:1.14.11.58, KEGG:K22616, RefSeq:WP_007398299.1, SO:0001217, UniParc:UPI00020801AD, UniRef:UniRef100_A0A181CA50, UniRef:UniRef50_A0A511BTA5, UniRef:UniRef90_G2I3T6
contig_1	cds	200335	201237	-	EMBJFE_00180	araC	AraC family transcriptional regulator	SO:0001217, UniParc:UPI000586DD43, UniRef:UniRef100_A0A858JMQ6, UniRef:UniRef50_A0A1M5WWX5, UniRef:UniRef90_A0A858JMQ6
contig_1	cds	201429	202484	+	EMBJFE_00181		Aldo/keto reductase	EC:1.1.-.-, KEGG:K23107, RefSeq:WP_007398296.1, SO:0001217, UniParc:UPI00020801AA, UniRef:UniRef100_A0A181CA27, UniRef:UniRef50_A0A6P2FN32, UniRef:UniRef90_A0A181CA27
contig_1	cds	202510	203565	+	EMBJFE_00182		Alcohol dehydrogenase zinc-dependent	RefSeq:WP_007398295.1, SO:0001217, UniParc:UPI00020801A9, UniRef:UniRef100_A0A181CA19, UniRef:UniRef50_N1UZQ4, UniRef:UniRef90_G2I3T3
contig_1	cds	203663	204577	+	EMBJFE_00183		NAD(P)-dependent oxidoreductase	RefSeq:WP_039998766.1, SO:0001217, UniParc:UPI0002E35541, UniRef:UniRef100_A0A181CA52, UniRef:UniRef50_A0A0U5EYB8, UniRef:UniRef90_A0A181CA52
contig_1	cds	204501	204680	-	EMBJFE_00184		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0013053A45
contig_1	cds	204987	206462	+	EMBJFE_00185		Phosphomannomutase	SO:0001217, UniParc:UPI0002DA192E, UniRef:UniRef100_A0A181CA54, UniRef:UniRef50_A0A347WEK5, UniRef:UniRef90_A0A181CA54
contig_1	cds	206552	207037	+	EMBJFE_00186		DUF523 domain-containing protein	RefSeq:WP_034927792.1, SO:0001217, UniParc:UPI0004D9F55F, UniRef:UniRef100_A0A181CA35, UniRef:UniRef50_A0A9N7C696, UniRef:UniRef90_A0A181CA35
contig_1	cds	207614	209926	+	EMBJFE_00187		TonB-dependent receptor	KEGG:K16090, SO:0001217, UniParc:UPI00020801A1, UniRef:UniRef100_A0A858JSF0, UniRef:UniRef50_A0A149QQR2, UniRef:UniRef90_A0A858JSF0
contig_1	cds	209994	210617	+	EMBJFE_00188		Sel1 repeat family protein	SO:0001217, UniRef:UniRef50_A0A857FLT2, UniRef:UniRef90_A0A858JN94
contig_1	cds	210634	211140	+	EMBJFE_00189		DUF4405 domain-containing protein	RefSeq:WP_007398285.1, SO:0001217, UniParc:UPI00020800B3, UniRef:UniRef100_A0A181CA40, UniRef:UniRef50_C7JEF7, UniRef:UniRef90_A0A181CA40
contig_1	cds	211146	211829	+	EMBJFE_00190		Fe2+-dependent dioxygenase	EC:1.14.11.-, GO:0005506, GO:0016706, GO:0031418, KEGG:K07336, RefSeq:WP_007398284.1, SO:0001217, UniParc:UPI00020800B2, UniRef:UniRef100_A0A181CA04, UniRef:UniRef50_A2SM89, UniRef:UniRef90_A0A181CA04
contig_1	cds	211962	212558	+	EMBJFE_00191	wrbA	NAD(P)H:quinone oxidoreductase	EC:1.6.5.2, GO:0003955, GO:0010181, RefSeq:WP_007398283.1, SO:0001217, UniParc:UPI00020800B1, UniRef:UniRef100_A0A181CA14, UniRef:UniRef50_C1I202, UniRef:UniRef90_A0A181CA14
contig_1	cds	212616	213560	-	EMBJFE_00192	lysR	LysR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A9J9HCJ4, UniRef:UniRef90_A0A858JMR6
contig_1	cds	213704	213826	-	EMBJFE_00193		hypothetical protein	
contig_1	cds	213879	214580	+	EMBJFE_00194		Pirin family protein	RefSeq:WP_007398280.1, SO:0001217, UniParc:UPI00020800AE, UniRef:UniRef100_A0A181CA01, UniRef:UniRef50_Q9I4C8, UniRef:UniRef90_A0A181CA01
contig_1	cds	214663	214845	+	EMBJFE_00195		hypothetical protein	RefSeq:WP_007398279.1, SO:0001217, UniParc:UPI00020800AD, UniRef:UniRef100_A0A181CA44, UniRef:UniRef50_A0A181CA44, UniRef:UniRef90_A0A181CA44
contig_1	cds	214951	215283	+	EMBJFE_00196		hypothetical protein	RefSeq:WP_039998842.1, SO:0001217, UniParc:UPI0003015F3C, UniRef:UniRef100_A0A181CA24, UniRef:UniRef50_G2I3S6, UniRef:UniRef90_A0A181CA24
contig_1	cds	215554	215934	+	EMBJFE_00197		Alcohol dehydrogenase small subunit	KEGG:K22475, RefSeq:WP_007398277.1, SO:0001217, UniParc:UPI00020800AB, UniRef:UniRef100_A0A181CA29, UniRef:UniRef50_A0A0D6Q7D9, UniRef:UniRef90_A0A181CA29
contig_1	cds	216075	217097	+	EMBJFE_00198		MYG1 family protein	RefSeq:WP_039998764.1, SO:0001217, UniParc:UPI0002D79917, UniRef:UniRef100_A0A181CA51, UniRef:UniRef50_G2I3S5, UniRef:UniRef90_A0A181CA51
contig_1	cds	217608	218468	+	EMBJFE_00199		Oxidoreductase	RefSeq:WP_039998763.1, SO:0001217, UniParc:UPI000305E8D4, UniRef:UniRef100_A0A181CA30, UniRef:UniRef50_A0A316EWX5, UniRef:UniRef90_G2I3S4
contig_1	cds	218461	219729	+	EMBJFE_00200		Sugar isomerase	EC:5.3.1.31, KEGG:K18479, RefSeq:WP_007398272.1, SO:0001217, UniParc:UPI00020800A6, UniRef:UniRef100_A0A181C9Z6, UniRef:UniRef50_A0A0P9JFY5, UniRef:UniRef90_A0A181C9Z6
contig_1	cds	219768	221231	-	EMBJFE_00201		N-acetylglucosaminyltransferase	EC:2.4.1.144, KEGG:K00737, RefSeq:WP_007398271.1, SO:0001217, UniParc:UPI00020800A5, UniRef:UniRef100_A0A858JJ76, UniRef:UniRef50_C7JCC4, UniRef:UniRef90_A0A858JJ76
contig_1	cds	221473	222933	-	EMBJFE_00202		Sodium:proline symporter	RefSeq:WP_039998841.1, SO:0001217, UniParc:UPI000303CBF7, UniRef:UniRef100_A0A181C9Z9, UniRef:UniRef50_A0A094YJ70, UniRef:UniRef90_A0A181C9Z9
contig_1	cds	223220	224407	+	EMBJFE_00203		Beta-lactamase family protein	RefSeq:WP_039998762.1, SO:0001217, UniParc:UPI000588016D, UniRef:UniRef100_A0A181CA32, UniRef:UniRef50_A0A1Y0V7L4, UniRef:UniRef90_A0A181CA32
contig_1	cds	224573	225499	+	EMBJFE_00204		N-acetylmuramic acid 6-phosphate etherase	EC:4.2.1.126, KEGG:K07106, RefSeq:WP_007398266.1, SO:0001217, UniParc:UPI00020800A0, UniRef:UniRef100_A0A181C9Z3, UniRef:UniRef50_A0A4Y3TQE2, UniRef:UniRef90_A0A181C9Z3
contig_1	cds	225496	226620	+	EMBJFE_00205		anhydro-N-acetylmuramic acid kinase	EC:2.7.1.170, GO:0005524, GO:0006040, GO:0008080, GO:0009254, KEGG:K09001, SO:0001217, UniRef:UniRef50_Q5FSJ7, UniRef:UniRef90_A0A858JNN0
contig_1	cds	226717	228300	-	EMBJFE_00206	nodT	Secretion system type I outer membrane efflux pump lipoprotein NodT	SO:0001217, UniRef:UniRef50_A0A0U4Y527, UniRef:UniRef90_G2I3S1
contig_1	cds	228300	229487	-	EMBJFE_00207	acrA	Multidrug resistance efflux pump	COG:COG0845, COG:MV, RefSeq:WP_007398263.1, SO:0001217, UniParc:UPI000208009D, UniRef:UniRef100_A0A181CA20, UniRef:UniRef50_G6XHM4, UniRef:UniRef90_A0A0D6PX27
