#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_9	cds	20	625	+	CENAFE_00545		IS630 family transposase	SO:0001217, UniParc:UPI0003038BEE, UniRef:UniRef100_A0A070A3W7, UniRef:UniRef50_A0A0M0EC42, UniRef:UniRef90_A0A070A3W7
contig_9	cds	1037	1384	-	CENAFE_00550		Transposase	SO:0001217, UniParc:UPI0004D680FE, UniRef:UniRef100_A0A070A267, UniRef:UniRef50_G2I018, UniRef:UniRef90_A0A070A267
contig_9	cds	1498	1902	-	CENAFE_00555		IS4/IS5 family transposase	SO:0001217, UniParc:UPI0007E13C3B, UniRef:UniRef100_A0A318Q5F7, UniRef:UniRef50_A0A318Q5F7, UniRef:UniRef90_A0A318Q5F7
contig_9	cds	2165	2911	-	CENAFE_00560	ydfG	oxidoreductase	COG:C, COG:COG4221, RefSeq:WP_034928751.1, SO:0001217, UniParc:UPI0005597304, UniRef:UniRef100_A0A318Q7E7, UniRef:UniRef50_A0A155AWP4, UniRef:UniRef90_A0A0M0ECS2
contig_9	cds	3065	3979	+	CENAFE_00565	glxA	AraC family transcriptional regulator	COG:COG4977, COG:K, RefSeq:WP_007400708.1, SO:0001217, UniParc:UPI000207FC3F, UniRef:UniRef100_A0A070A8W5, UniRef:UniRef50_A0A511BAB8, UniRef:UniRef90_A0A0M0EDD9
contig_9	cds	4093	5274	-	CENAFE_00570	abrB	ammonia monooxygenase	COG:COG3180, COG:R, KEGG:K07120, RefSeq:WP_223846585.1, SO:0001217, UniParc:UPI0007E061F8, UniRef:UniRef100_A0A181C5Z1, UniRef:UniRef50_A0A0N1F998, UniRef:UniRef90_A0A0N1F998
contig_9	cds	5278	5847	-	CENAFE_00575		hydrolase	RefSeq:WP_007400706.1, SO:0001217, UniParc:UPI000207FC3D, UniRef:UniRef100_A0A070A276, UniRef:UniRef50_A0A0M0EDD2, UniRef:UniRef90_A0A0M0EDD2
contig_9	cds	5964	6569	+	CENAFE_00580		TetR/AcrR family transcriptional regulator	RefSeq:WP_007400705.1, SO:0001217, UniParc:UPI000207FC3C, UniRef:UniRef100_A0A070A3W4, UniRef:UniRef50_A0A0M0EDG9, UniRef:UniRef90_A0A0M0EDG9
contig_9	cds	6726	7595	-	CENAFE_00585		hydrolase	RefSeq:WP_034928747.1, SO:0001217, UniParc:UPI0002E2383E, UniRef:UniRef100_A0A070A262, UniRef:UniRef50_S6D1E0, UniRef:UniRef90_A0A0M0EBT1
contig_9	cds	8552	9487	+	CENAFE_00590		plasmid replication initiator	SO:0001217, UniParc:UPI0005E1C88B, UniRef:UniRef100_A0A858JRJ5, UniRef:UniRef50_A0A0U5BLY8, UniRef:UniRef90_A0A0M0EDE3
contig_9	cds	9614	9955	-	CENAFE_00595		hypothetical protein	SO:0001217, UniParc:UPI000587BF57, UniRef:UniRef100_A0A070A2S3, UniRef:UniRef50_A0A070A2S3, UniRef:UniRef90_A0A070A2S3
contig_9	cds	10057	11136	+	CENAFE_00600		IS5 family transposase	COG:COG3666, COG:X, SO:0001217, UniRef:UniRef50_A0A6S6PNW1, UniRef:UniRef90_A0A149SAC0
contig_9	cds	11247	12356	-	CENAFE_00605		IS66 family transposase	SO:0001217, UniRef:UniRef50_A0A0M0EDC6, UniRef:UniRef90_A0A0M0EDC6
contig_9	cds	12612	13643	-	CENAFE_00610		IS110 family transposase	COG:COG3547, COG:X, RefSeq:WP_039998313.1, SO:0001217, UniParc:UPI0005869866, UniRef:UniRef100_A0A181C582, UniRef:UniRef50_A0A401X9K7, UniRef:UniRef90_W5YLJ3
contig_9	cds	13666	14202	-	CENAFE_00615		LZ-Tnp-IS66 domain-containing protein	RefSeq:WP_007400695.1, SO:0001217, UniParc:UPI000207FC30, UniRef:UniRef100_A0A858JR83, UniRef:UniRef50_A0A318QIX5, UniRef:UniRef90_A0A318QIX5
contig_9	cds	14783	15949	-	CENAFE_00620		IS110 family transposase	RefSeq:WP_051672012.1, SO:0001217, UniParc:UPI000591C24D, UniRef:UniRef100_A0A0N1N540, UniRef:UniRef50_P55643, UniRef:UniRef90_A0A0N1N540
contig_9	cds	15971	16162	-	CENAFE_00625		Transposase	RefSeq:WP_083824534.1, SO:0001217, UniParc:UPI0005921A4A, UniRef:UniRef100_A0A0N0MFA2, UniRef:UniRef50_A0A158JAZ4, UniRef:UniRef90_A0A0N0MFA2
contig_9	cds	16988	17164	-	CENAFE_00630		hypothetical protein	RefSeq:WP_159104948.1, SO:0001217, UniParc:UPI0007DCCE4B, UniRef:UniRef100_A0A181CEH1, UniRef:UniRef50_A0A181CEH1, UniRef:UniRef90_A0A181CEH1
contig_9	cds	17401	18099	-	CENAFE_00635		hypothetical protein	RefSeq:WP_007400691.1, SO:0001217, UniParc:UPI0001D321EC, UniRef:UniRef100_A0A070A529, UniRef:UniRef50_S6D6R2, UniRef:UniRef90_A0A070A529
contig_9	cds	18096	18770	-	CENAFE_00640		CbiA domain-containing protein	RefSeq:WP_223846561.1, SO:0001217, UniParc:UPI0007DCCC8E, UniRef:UniRef100_A0A070A5M5, UniRef:UniRef50_A0A2S3VY45, UniRef:UniRef90_A0A2S3VY45
contig_9	cds	19320	24419	+	CENAFE_00645		lactate dehydrogenase	COG:COG4646, COG:L, RefSeq:WP_007400689.1, SO:0001217, UniParc:UPI000207FC2B, UniRef:UniRef100_A0A181CEJ6, UniRef:UniRef50_A0A2Z2Q1M5, UniRef:UniRef90_A0A0M0ECD4
contig_9	cds	24254	24814	-	CENAFE_00650		hypothetical protein	
contig_3	cds	467	778	-	CENAFE_00655	tnp-IS3	IS3 family transposase	SO:0001217, UniParc:UPI0001B5C0A1, UniRef:UniRef100_A0A0S3JPH5, UniRef:UniRef50_A0A0D6B0Z5, UniRef:UniRef90_Q5HXU6
contig_3	cds	1061	2275	+	CENAFE_00660		IS66 family transposase	COG:COG3436, COG:X, SO:0001217, UniParc:UPI0006C32F96, UniRef:UniRef100_A0A0M0ED64, UniRef:UniRef50_V6F2D8, UniRef:UniRef90_A0A0M0ED64
contig_3	cds	2187	2708	-	CENAFE_00665		hypothetical protein	
contig_3	cds	2705	2968	-	CENAFE_00670	tra5	IS3 family transposase	COG:COG2801, COG:X, SO:0001217, UniParc:UPI00004C41CA, UniRef:UniRef100_C7JBI0, UniRef:UniRef50_Q8CM39, UniRef:UniRef90_A0A2D3HCJ5
contig_16	cds	518	1102	+	CENAFE_00675		hypothetical protein	RefSeq:WP_223846566.1, SO:0001217, UniParc:UPI0007DD9F36, UniRef:UniRef100_A0A181CEL6, UniRef:UniRef50_A0A318Q4N5, UniRef:UniRef90_A0A318Q4N5
contig_16	cds	1106	1936	+	CENAFE_00680		FAD-binding oxidoreductase	RefSeq:WP_112210235.1, SO:0001217, UniParc:UPI0007DCF5A1, UniRef:UniRef100_A0A181CEI7, UniRef:UniRef50_G2I7V4, UniRef:UniRef90_G2I7V4
contig_16	cds	1936	2430	+	CENAFE_00685		hypothetical protein	RefSeq:WP_078524628.1, SO:0001217, UniParc:UPI0007DD152F, UniRef:UniRef100_A0A181CEK1, UniRef:UniRef50_W5YLU4, UniRef:UniRef90_W5YLU4
contig_16	cds	2541	3353	+	CENAFE_00690		SLT domain-containing protein	RefSeq:WP_112210232.1, SO:0001217, UniParc:UPI0007DD6422, UniRef:UniRef100_A0A181CEJ2, UniRef:UniRef50_A0A318PSC9, UniRef:UniRef90_W5YE76
contig_16	cds	3367	3774	+	CENAFE_00695		hypothetical protein	RefSeq:WP_112210230.1, SO:0001217, UniParc:UPI0007DD9AE3, UniRef:UniRef100_A0A181CEP8, UniRef:UniRef50_G2I7V1, UniRef:UniRef90_G2I7V1
contig_16	cds	4127	4429	-	CENAFE_00700		hypothetical protein	RefSeq:WP_102325775.1, SO:0001217, UniParc:UPI0007DDA56A, UniRef:UniRef100_A0A181CEG9, UniRef:UniRef50_A0A4P5NRR6, UniRef:UniRef90_A0A4P5NRR6
contig_16	cds	4500	5180	-	CENAFE_00705		hypothetical protein	RefSeq:WP_010511735.1, SO:0001217, UniParc:UPI000237DD45, UniRef:UniRef100_A0A857FSB5, UniRef:UniRef50_G2I7U9, UniRef:UniRef90_G2I7U9
contig_16	cds	5706	6140	-	CENAFE_00710	manC	cupin domain-containing protein	COG:COG0662, COG:G, RefSeq:WP_112210228.1, SO:0001217, UniParc:UPI0007DE0525, UniRef:UniRef100_A0A181CEJ0, UniRef:UniRef50_G2I7U8, UniRef:UniRef90_G2I7U8
contig_16	cds	6206	7225	-	CENAFE_00715	qor	zinc-binding alcohol dehydrogenase family protein	COG:COG0604, COG:CR, RefSeq:WP_112210226.1, SO:0001217, UniParc:UPI0007DE0624, UniRef:UniRef100_A0A181CEJ3, UniRef:UniRef50_A0A0E3YSN4, UniRef:UniRef90_G2I7U7
contig_16	cds	7326	7739	+	CENAFE_00720	hxlR	DNA-binding transcriptional regulator, HxlR family	COG:COG1733, COG:K, RefSeq:WP_171791124.1, SO:0001217, UniParc:UPI0006C2ECA4, UniRef:UniRef100_A0A858JPU6, UniRef:UniRef50_A0A0Q5GZ82, UniRef:UniRef90_A0A0N0MGU7
contig_16	cds	7896	8501	+	CENAFE_00725		NERD domain-containing protein	RefSeq:WP_223846565.1, SO:0001217, UniParc:UPI0007DDECFD, UniRef:UniRef100_A0A181CEK6, UniRef:UniRef50_W5YET5, UniRef:UniRef90_W5YET5
contig_16	cds	8495	8929	-	CENAFE_00730		hypothetical protein	RefSeq:WP_112210258.1, SO:0001217, UniParc:UPI0007DD710C, UniRef:UniRef100_A0A181CEH8, UniRef:UniRef50_W5YEZ5, UniRef:UniRef90_W5YEZ5
contig_16	cds	9060	10196	-	CENAFE_00735		DNA helicase	RefSeq:WP_223846564.1, SO:0001217, UniParc:UPI0007DCE037, UniRef:UniRef100_A0A181CEJ1, UniRef:UniRef50_A0A181CEJ1, UniRef:UniRef90_A0A181CEJ1
contig_16	cds	10295	12514	-	CENAFE_00740	recD	ATP-dependent RecD-like DNA helicase	COG:COG0507, COG:L, EC:3.1.11.5, KEGG:K03581, RefSeq:WP_112210222.1, SO:0001217, UniParc:UPI0007DCFD9F, UniRef:UniRef100_A0A181CEI1, UniRef:UniRef50_A0A4U8Z7V3, UniRef:UniRef90_C7JIN6
contig_16	cds	13089	13967	-	CENAFE_00745	tnp-IS3	IS3 family transposase	COG:COG2963, COG:X, RefSeq:WP_007396151.1, SO:0001217, UniParc:UPI000207FF14, UniRef:UniRef100_A0A070A6K4, UniRef:UniRef50_A0A525CEL5, UniRef:UniRef90_W5YBP4
contig_16	cds	14097	16052	-	CENAFE_00750		site-specific integrase	SO:0001217, UniRef:UniRef50_UPI001F114B9E, UniRef:UniRef90_UPI001F114B9E
contig_16	cds	16049	16456	-	CENAFE_00755		IS5 family transposase	SO:0001217, UniParc:UPI0007DE65AE, UniRef:UniRef100_A0A181C529, UniRef:UniRef50_C7CFV2, UniRef:UniRef90_A0A181C529
contig_16	cds	16554	17627	+	CENAFE_00760		IS110 family transposase	COG:COG3547, COG:X, SO:0001217, UniParc:UPI0006C29CAD, UniRef:UniRef100_A0A0M0EGJ8, UniRef:UniRef50_A0A809Y1N9, UniRef:UniRef90_A0A094YQK1
contig_1	cds	167	1393	+	CENAFE_00765	istA	IS21 family transposase	RefSeq:WP_010511379.1, SO:0001217, UniParc:UPI000237F157, UniRef:UniRef100_A0A070A8W8, UniRef:UniRef50_A0A0H3X362, UniRef:UniRef90_A0A070A8W8
contig_1	cds	1390	2235	+	CENAFE_00770	istB	IS21-like element helper ATPase IstB	RefSeq:WP_007396167.1, SO:0001217, UniParc:UPI000207F854, UniRef:UniRef100_A0A070ABR2, UniRef:UniRef50_A0A401J958, UniRef:UniRef90_A0A070ABR2
contig_1	cds	2296	2772	-	CENAFE_00775		Lytic transglycosylase	SO:0001217, UniRef:UniRef50_A0A270B7K3
contig_1	cds	2759	3097	-	CENAFE_00780		DUF736 domain-containing protein	COG:COG5489, COG:S, RefSeq:WP_034930454.1, SO:0001217, UniParc:UPI0004D78D8A, UniRef:UniRef100_A0A070A4G0, UniRef:UniRef50_G4RAU8, UniRef:UniRef90_A0A1U9KQW2
contig_1	cds	3099	3557	-	CENAFE_00785		Conjugal transfer protein TraF	SO:0001217, UniRef:UniRef50_D4Z2K8, UniRef:UniRef90_A0A070A2U0
contig_1	cds	3650	4429	-	CENAFE_00790	istB	IS21-like element helper ATPase IstB	COG:COG1484, COG:L, RefSeq:WP_003630803.1, SO:0001217, UniParc:UPI0002457C59, UniRef:UniRef100_A0A149UZL0, UniRef:UniRef50_A0A4Q3ZHH4, UniRef:UniRef90_A0A6V8IKZ0
contig_1	cds	4419	5942	-	CENAFE_00795	istA	IS21 family transposase	COG:COG4584, COG:X, RefSeq:WP_035366403.1, SO:0001217, UniParc:UPI0003200FC2, UniRef:UniRef100_A0A149S7G2, UniRef:UniRef50_Q46087, UniRef:UniRef90_A0A1D8UYH8
contig_1	cds	6043	8865	+	CENAFE_00800	dnaE,dnaE2	error-prone DNA polymerase	COG:COG0587, COG:L, EC:2.7.7.7, KEGG:K14162, RefSeq:WP_240919156.1, SO:0001217, UniParc:UPI001F0DC040, UniRef:UniRef100_UPI001F0DC040, UniRef:UniRef50_Q8UKK2, UniRef:UniRef90_A0A1U9KRS9
contig_1	tRNA	9036	9112	-	CENAFE_00805	fMet_trna	tRNA-fMet(cat)	SO:0000266
contig_1	rRNA	9134	9249	-	CENAFE_00810	5S_rrna	5S ribosomal RNA	GO:0003735, GO:0005840, RFAM:RF00001, SO:0000652
contig_1	rRNA	9362	12102	-	CENAFE_00815	23S_rrna	23S ribosomal RNA	GO:0003735, GO:0005840, RFAM:RF02541, SO:0001001
contig_1	tRNA	12496	12571	-	CENAFE_00820	Ala_trna	tRNA-Ala(tgc)	SO:0000254
contig_1	tRNA	12611	12687	-	CENAFE_00825	Ile_trna	tRNA-Ile(gat)	SO:0000263
contig_1	rRNA	12858	14346	-	CENAFE_00830	16S_rrna	16S ribosomal RNA	GO:0003735, GO:0005840, RFAM:RF00177, SO:0001000
contig_1	cds	14963	15415	+	CENAFE_00835		hypothetical protein	RefSeq:WP_007399361.1, SO:0001217, UniParc:UPI000207F9AE, UniRef:UniRef100_A0A070A237, UniRef:UniRef50_A0A252AUZ1, UniRef:UniRef90_A0A070A237
contig_1	cds	15441	15830	+	CENAFE_00840	hpxZ	oxalurate catabolism protein HpxZ	RefSeq:WP_007399360.1, SO:0001217, UniParc:UPI000207F9AD, UniRef:UniRef100_A0A2D3HFK1, UniRef:UniRef50_A0A2K8SKQ5, UniRef:UniRef90_A0A2D3HFK1
contig_1	cds	15879	16691	-	CENAFE_00845		hydroxyethylthiazole kinase	RefSeq:WP_007399359.1, SO:0001217, UniParc:UPI000207F9AC, UniRef:UniRef100_A0A2D3HFF9, UniRef:UniRef50_Q3JME7, UniRef:UniRef90_A0A070A222
contig_1	cds	16867	17367	+	CENAFE_00850		hypothetical protein	RefSeq:WP_007399358.1, SO:0001217, UniParc:UPI000207F9AB, UniRef:UniRef100_A0A070A2N7, UniRef:UniRef50_G2I3I5, UniRef:UniRef90_A0A070A2N7
contig_1	cds	17533	19236	-	CENAFE_00855	ilvB	acetolactate synthase	COG:COG0028, COG:EH, EC:4.1.1.7, KEGG:K01576, RefSeq:WP_007399357.1, SO:0001217, UniParc:UPI000207F9AA, UniRef:UniRef100_A0A2D3HFH0, UniRef:UniRef50_A0A085G6G2, UniRef:UniRef90_A0A0M0EIS2
contig_1	cds	19579	20046	+	CENAFE_00860		hypothetical protein	SO:0001217, UniParc:UPI000207F9A8, UniRef:UniRef100_A0A181C8P1, UniRef:UniRef50_W5Y715, UniRef:UniRef90_G2I3I3
contig_1	cds	20286	21254	-	CENAFE_00865	glk	glucokinase	COG:COG0837, COG:G, EC:2.7.1.2, KEGG:K00845, RefSeq:WP_112209919.1, SO:0001217, UniParc:UPI0007DDD0A7, UniRef:UniRef100_A0A181C8Q4, UniRef:UniRef50_P21908, UniRef:UniRef90_G2I3I2
contig_1	cds	21386	21490	-	CENAFE_00870		hypothetical protein	SO:0001217, UniParc:UPI0007DCE168, UniRef:UniRef100_A0A181C8Q1, UniRef:UniRef50_A0A181C8Q1, UniRef:UniRef90_A0A181C8Q1
contig_1	cds	21513	22310	-	CENAFE_00875		Oxidoreductase	RefSeq:WP_039999406.1, SO:0001217, UniParc:UPI0002E1A047, UniRef:UniRef100_A0A2D3HFV1, UniRef:UniRef50_A0A0M0EIS9, UniRef:UniRef90_G2I3I1
contig_1	cds	22468	23628	+	CENAFE_00880		hypothetical protein	RefSeq:WP_007399350.1, SO:0001217, UniParc:UPI000207F9A3, UniRef:UniRef100_A0A2D3HFR2, UniRef:UniRef50_F1YQV4, UniRef:UniRef90_G2I3I0
contig_1	cds	23643	24617	-	CENAFE_00885	thiL	thiamine-phosphate kinase	RefSeq:WP_007399349.1, SO:0001217, UniParc:UPI000207F9A2, UniRef:UniRef100_A0A2D3HFJ6, UniRef:UniRef50_A0A371YYN9, UniRef:UniRef90_A0A070A8R7
contig_1	cds	24634	25167	-	CENAFE_00890	nusB	transcription antitermination factor NusB	RefSeq:WP_007399348.1, SO:0001217, UniParc:UPI000207F9A1, UniRef:UniRef100_A0A2D3HFD2, UniRef:UniRef50_Q0BTF1, UniRef:UniRef90_A0A2D3HFD2
contig_1	cds	25240	25746	-	CENAFE_00895	nrdR	transcriptional regulator NrdR	RefSeq:WP_034931674.1, SO:0001217, UniParc:UPI000305A50B, UniRef:UniRef100_A0A2D3HII8, UniRef:UniRef50_A9HHY9, UniRef:UniRef90_G2I3H7
contig_1	cds	25810	27642	-	CENAFE_00900	recQ	DNA helicase RecQ	COG:COG0514, COG:L, RefSeq:WP_039999403.1, SO:0001217, UniParc:UPI0002F9FCF6, UniRef:UniRef100_A0A2D3HFN1, UniRef:UniRef50_Q5FNA4, UniRef:UniRef90_A0A0M0EIS3
contig_1	cds	27666	28040	-	CENAFE_00905	ompA	OmpA family	COG:COG2885, COG:M, RefSeq:WP_007399345.1, SO:0001217, UniParc:UPI000207F99E, UniRef:UniRef100_A0A2D3HFL2, UniRef:UniRef50_A0A1A0DE40, UniRef:UniRef90_G2I3H5
contig_1	cds	28177	29874	-	CENAFE_00910	cydC	thiol reductant ABC exporter subunit CydC	RefSeq:WP_007399344.1, SO:0001217, UniParc:UPI000207F99D, UniRef:UniRef100_A0A2D3HFG4, UniRef:UniRef50_A0A066PX84, UniRef:UniRef90_A0A2D3HFG4
contig_1	cds	29871	31583	-	CENAFE_00915	cydD	thiol reductant ABC exporter subunit CydD	RefSeq:WP_039999401.1, SO:0001217, UniParc:UPI0002D39A3E, UniRef:UniRef100_A0A2D3HFH9, UniRef:UniRef50_A9HHW3, UniRef:UniRef90_A0A2D3HFH9
contig_1	cds	31682	33484	-	CENAFE_00920		Two component hybrid sensor histidine kinase and regulator	RefSeq:WP_172459703.1, SO:0001217, UniParc:UPI0004D914C6, UniRef:UniRef100_A0A070A3R3, UniRef:UniRef50_A0A370G8E2, UniRef:UniRef90_G2I3H2
contig_1	cds	33485	33667	-	CENAFE_00925		NepR domain-containing protein	RefSeq:WP_112209917.1, SO:0001217, UniParc:UPI0007DDA6DA, UniRef:UniRef100_A0A181C8M0, UniRef:UniRef50_A0A1D8UTJ5, UniRef:UniRef90_A0A347W8H1
contig_1	cds	33816	34379	-	CENAFE_00930	rpoE	DNA-directed RNA polymerase sigma-70 factor	COG:COG1595, COG:K, RefSeq:WP_112210166.1, SO:0001217, UniParc:UPI0007DDA246, UniRef:UniRef100_A0A181C8J2, UniRef:UniRef50_A0A0U5BL51, UniRef:UniRef90_G2I3H1
contig_1	cds	34484	34966	-	CENAFE_00935		RNA polymerase sigma factor	RefSeq:WP_007399338.1, SO:0001217, UniParc:UPI000207F997, UniRef:UniRef100_A0A2D3HFG5, UniRef:UniRef50_A0A4P5NT58, UniRef:UniRef90_A0A070A8R1
contig_1	cds	35106	35846	+	CENAFE_00940		response regulator	RefSeq:WP_007399337.1, SO:0001217, UniParc:UPI000207F996, UniRef:UniRef100_A0A2D3HFW1, UniRef:UniRef50_G9ZUW2, UniRef:UniRef90_A0A4P5NX35
contig_1	cds	35977	37368	+	CENAFE_00945	otsA	trehalose-6-phosphate synthase	COG:COG0380, COG:G, RefSeq:WP_007399336.1, SO:0001217, UniParc:UPI000207F995, UniRef:UniRef100_A0A2D3HFS2, UniRef:UniRef50_A0A2S3W596, UniRef:UniRef90_A0A0M0EIR3
contig_1	cds	37410	39236	+	CENAFE_00950	uup	elongation factor 3	COG:COG0488, COG:R, RefSeq:WP_007399335.1, SO:0001217, UniParc:UPI000207F994, UniRef:UniRef100_A0A2D3HFK6, UniRef:UniRef50_A0A0X8CHY1, UniRef:UniRef90_A0A0M0EIS8
contig_1	cds	39224	40243	-	CENAFE_00955		oxidoreductase	RefSeq:WP_034931587.1, SO:0001217, UniParc:UPI0002EECC04, UniRef:UniRef100_A0A2D3HFE2, UniRef:UniRef50_A0A0M0EIQ1, UniRef:UniRef90_A0A347W8H7
contig_1	cds	40511	42061	+	CENAFE_00960	secD	protein translocase subunit SecD	COG:COG0342, COG:U, RefSeq:WP_007399331.1, SO:0001217, UniParc:UPI000207F895, UniRef:UniRef100_A0A2D3HFP0, UniRef:UniRef50_C7JGJ8, UniRef:UniRef90_G2I3G5
contig_1	cds	42072	43025	+	CENAFE_00965	secF	protein translocase subunit SecF	COG:COG0341, COG:U, SO:0001217, UniParc:UPI000207F894, UniRef:UniRef100_A0A2D3HID5, UniRef:UniRef50_A0A4P7W7B9, UniRef:UniRef90_G2I3G4
contig_1	cds	43086	43583	-	CENAFE_00970		hypothetical protein	RefSeq:WP_039999398.1, SO:0001217, UniParc:UPI0002D75CB5, UniRef:UniRef100_A0A2D3HFL9, UniRef:UniRef50_A0A070A3Q8, UniRef:UniRef90_A0A070A3Q8
contig_1	cds	43714	44226	-	CENAFE_00975	mscL	large conductance mechanosensitive channel protein MscL	COG:COG1970, COG:M, RefSeq:WP_112209915.1, SO:0001217, UniParc:UPI0007DDA7AA, UniRef:UniRef100_A0A181C8L2, UniRef:UniRef50_A0A1M6QRY6, UniRef:UniRef90_G2I3G2
contig_1	cds	44481	44711	+	CENAFE_00980	rpmE	50S ribosomal protein L31	RefSeq:WP_034931579.1, SO:0001217, UniParc:UPI0002E5CEEB, UniRef:UniRef100_A0A2D3HIU4, UniRef:UniRef50_G2I3G1, UniRef:UniRef90_G2I3G1
contig_1	cds	44905	45468	+	CENAFE_00985		heat-shock protein	RefSeq:WP_007399324.1, SO:0001217, UniParc:UPI000207F88E, UniRef:UniRef100_A0A2D3HFI9, UniRef:UniRef50_A0A149Q3A8, UniRef:UniRef90_A0A2D3HFI9
contig_1	cds	45722	46309	+	CENAFE_00990		DUF1013 domain-containing protein	COG:COG3820, COG:S, KEGG:K09987, RefSeq:WP_007399322.1, SO:0001217, UniParc:UPI000207F88C, UniRef:UniRef100_A0A2D3HFG2, UniRef:UniRef50_I3TIV2, UniRef:UniRef90_A0A318Q4H4
contig_1	cds	46353	46523	-	CENAFE_00995		DUF465 domain-containing protein	COG:COG5570, COG:S, RefSeq:WP_083824484.1, SO:0001217, UniParc:UPI0007DCBF36, UniRef:UniRef100_A0A2D3HIQ8, UniRef:UniRef50_A0A257R7W6, UniRef:UniRef90_G2I3F8
contig_1	cds	46686	46886	+	CENAFE_01000		DUF465 domain-containing protein	COG:COG5481, COG:S, RefSeq:WP_007399319.1, SO:0001217, UniParc:UPI000207F889, UniRef:UniRef100_A0A2D3HFH2, UniRef:UniRef50_G2I3F7, UniRef:UniRef90_G2I3F7
contig_1	cds	46911	47426	+	CENAFE_01005	purE	5-(carboxyamino)imidazole ribonucleotide mutase	RefSeq:WP_007399318.1, SO:0001217, UniParc:UPI000207F888, UniRef:UniRef100_A0A2D3HIJ4, UniRef:UniRef50_P12044, UniRef:UniRef90_A0A857FUI9
contig_1	cds	47423	48571	+	CENAFE_01010	purK	5-(carboxyamino)imidazole ribonucleotide synthase	RefSeq:WP_034931576.1, SO:0001217, UniParc:UPI0004D725C4, UniRef:UniRef100_A0A070A2L7, UniRef:UniRef50_D5QD63, UniRef:UniRef90_A0A070A2L7
contig_1	cds	48577	49248	-	CENAFE_01015		DNA repair protein RadC	KEGG:K03630, RefSeq:WP_007399316.1, SO:0001217, UniParc:UPI000207F886, UniRef:UniRef100_A0A2D3HFT4, UniRef:UniRef50_W5Y6Y3, UniRef:UniRef90_A0A2D3HFT4
contig_1	cds	49332	50024	+	CENAFE_01020	gph	phosphoglycolate phosphatase	COG:C, COG:COG0546, RefSeq:WP_007399315.1, SO:0001217, UniParc:UPI000207F885, UniRef:UniRef100_A0A2D3HFL7, UniRef:UniRef50_A0A060QLJ0, UniRef:UniRef90_A0A347W8J0
contig_1	cds	50130	50825	-	CENAFE_01025		RadC domain-containing protein	SO:0001217, UniParc:UPI0007DE3029, UniRef:UniRef100_A0A181C8K3, UniRef:UniRef50_A0A181C8K3, UniRef:UniRef90_A0A181C8K3
contig_1	cds	50914	53127	+	CENAFE_01030	uvrD	DNA helicase II	COG:COG0210, COG:L, RefSeq:WP_112209913.1, SO:0001217, UniParc:UPI0007DD7B7B, UniRef:UniRef100_A0A181C8H2, UniRef:UniRef50_A0A2E2YEG5, UniRef:UniRef90_A0A318PKC9
contig_1	cds	53128	54030	+	CENAFE_01035	prmA	50S ribosomal protein L11 methyltransferase	COG:COG2264, COG:J, RefSeq:WP_007399311.1, SO:0001217, UniParc:UPI000207F881, UniRef:UniRef100_A0A2D3HFQ0, UniRef:UniRef50_A0A4R4DB91, UniRef:UniRef90_G2I3F0
contig_1	cds	54023	54541	+	CENAFE_01040	mnaT	N-acetyltransferase	COG:COG1247, COG:E, RefSeq:WP_007399310.1, SO:0001217, UniParc:UPI000207F880, UniRef:UniRef100_A0A2D3HFM9, UniRef:UniRef50_A0A0M0EIQ4, UniRef:UniRef90_A0A0M0EIQ4
contig_1	cds	54571	56343	+	CENAFE_01045		X-Pro aminopeptidase	EC:3.4.11.9, KEGG:K01262, RefSeq:WP_007399309.1, SO:0001217, UniParc:UPI000207F87F, UniRef:UniRef100_A0A2D3HIN8, UniRef:UniRef50_A0A1S8D453, UniRef:UniRef90_A0A070A207
contig_1	cds	56516	57544	+	CENAFE_01050	leuB	isocitrate dehydrogenase	COG:CE, COG:COG0473, RefSeq:WP_007399307.1, SO:0001217, UniParc:UPI000207F87D, UniRef:UniRef100_A0A2D3HFI4, UniRef:UniRef50_U4U0Z9, UniRef:UniRef90_W5YDL6
contig_1	cds	57740	58096	-	CENAFE_01055	uraH	hydroxyisourate hydrolase	COG:COG2351, COG:F, RefSeq:WP_007399306.1, SO:0001217, UniParc:UPI000207F87C, UniRef:UniRef100_A0A2D3HFK0, UniRef:UniRef50_V4Y246, UniRef:UniRef90_A0A0M0EIN0
contig_1	cds	58093	58620	-	CENAFE_01060		2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase	RefSeq:WP_039999392.1, SO:0001217, UniParc:UPI0005865489, UniRef:UniRef100_A0A2D3HFH5, UniRef:UniRef50_A0A1W4V6Q9, UniRef:UniRef90_A0A2D3HFH5
contig_1	cds	58617	59552	-	CENAFE_01065	cDA1	chitin deacetylase	COG:COG0726, COG:GM, SO:0001217, UniParc:UPI000207F87A, UniRef:UniRef100_A0A2D3HFI1, UniRef:UniRef50_A0A2U8PAI0, UniRef:UniRef90_A0A371YZE9
